Mutations_id_mutation	Proteins_has_pfam_domains_Proteins_id_protein	Proteins_has_pfam_domains_pfam_domains_pfam_id
156856	167	2830
4428	170	2903
4430	170	2903
27344	170	2903
73	173	527
4433	173	527
4433	173	467
4434	173	527
4434	173	467
4435	173	527
4435	173	467
4436	173	527
27346	173	527
27347	173	527
27348	173	527
27349	173	527
27351	173	527
27351	173	467
27353	173	527
27353	173	467
27355	173	527
27355	173	467
27357	173	527
27357	173	467
27358	173	527
27359	173	527
27359	173	467
27360	173	527
27360	173	467
27361	173	527
27362	173	527
27366	173	527
27366	173	467
27367	173	527
27367	173	467
27368	173	527
27368	173	467
27369	173	527
27369	173	467
27370	173	527
27370	173	467
27371	173	527
27371	173	467
27372	173	527
27372	173	467
27373	173	527
27373	173	467
27374	173	527
27375	173	527
27376	173	527
27377	173	527
27380	173	527
27380	173	467
27381	173	527
27381	173	467
27383	173	527
27386	173	527
27386	173	467
27387	173	527
27387	173	467
27388	173	527
27388	173	467
27389	173	527
156857	173	527
156858	173	527
156859	173	527
22909	173	527
22909	173	467
27391	174	402
27393	174	1697
27395	177	783
4439	182	629
4442	182	629
27396	182	629
27397	182	629
27406	182	629
27407	182	629
27410	182	629
27417	182	629
27418	182	629
27419	182	629
27422	182	629
156861	182	629
27428	185	2159
27429	185	2159
27431	186	2921
74	187	1792
75	187	1792
4443	187	1792
4444	187	1792
4445	187	1792
4446	187	1792
27432	187	1792
27433	187	1792
27434	187	1792
27435	187	1792
27436	187	1792
27437	187	1792
27438	187	1792
27439	187	1792
27440	187	1792
27441	187	1792
27442	187	1792
27443	187	1792
27444	187	1792
27445	187	1792
27446	187	1792
27447	187	1792
27448	187	1792
27449	187	1792
27450	187	1792
27451	187	1792
27452	187	1792
27453	187	1792
27454	187	1792
27455	187	1792
27456	187	1792
27457	187	1792
27458	187	1792
27459	187	1792
27460	187	1792
27461	187	1792
27462	187	1792
27463	187	1792
27464	187	1792
27465	187	1792
27466	187	1792
27467	187	1792
27468	187	1792
27469	187	1792
27470	187	1792
27471	187	1792
27472	187	1792
27473	187	1792
27474	187	1792
27475	187	1792
27476	187	1792
27477	187	1792
27478	187	1792
27479	187	1792
27480	187	1792
27481	187	1792
27482	187	1792
27483	187	1792
27484	187	1792
27485	187	1792
27486	187	1792
27487	187	1792
27488	187	1792
27489	187	1792
27490	187	1792
27491	187	1792
27493	187	1792
27494	187	1792
27495	187	1792
27496	187	1792
27497	187	1792
27498	187	1792
27499	187	1792
27500	187	1792
27501	187	1792
27502	187	1792
27503	187	1792
27504	187	1792
27505	187	1792
27506	187	1792
27507	187	1792
27508	187	1792
27509	187	1792
27510	187	1792
27511	187	1792
27512	187	1792
27513	187	1792
27514	187	1792
2621	187	1792
156862	187	1792
156863	187	1792
156864	187	1792
156865	187	1792
156866	187	1792
156867	187	1792
156868	187	1792
27515	188	277
27516	188	2135
27517	188	277
27518	188	2216
27519	188	2160
27520	188	2160
27521	188	2216
27522	188	2216
27523	188	277
27524	188	2135
27525	188	2164
27526	188	2164
27527	188	2216
27528	188	2216
27529	188	2216
27531	189	266
27532	189	266
27533	189	266
27534	189	266
4471	191	275
4472	191	1715
76	194	2474
79	194	1016
91	194	1016
4473	194	2474
4481	194	2474
4487	194	2474
4488	194	1016
4492	194	2474
4493	194	2474
4496	194	1016
4497	194	1016
4506	194	2474
4508	194	2474
4509	194	2474
4515	194	2474
4517	194	1016
4520	194	2474
4526	194	2474
4533	194	1016
4534	194	1016
4539	194	2474
4542	194	2474
4545	194	2474
4550	194	1016
4551	194	1016
4552	194	1016
4562	194	2474
4563	194	2474
4570	194	1016
4571	194	1016
4572	194	1016
4580	194	2474
4581	194	2474
4582	194	2474
4583	194	2474
4584	194	2474
4585	194	2474
4586	194	2474
4587	194	2474
4588	194	2474
27544	194	2474
27545	194	2474
27546	194	2474
27547	194	2474
27548	194	2474
27549	194	2474
27576	194	1016
27587	194	2474
27588	194	2474
27589	194	2474
27590	194	2474
27591	194	2474
27592	194	2474
27593	194	2474
27601	194	1016
27602	194	1016
27609	194	2474
27610	194	2474
27611	194	2474
27612	194	2474
27619	194	2474
27624	194	2474
27628	194	2474
27629	194	2474
27631	194	1016
27637	194	2474
27638	194	2474
27642	194	2474
27643	194	2474
27648	194	1016
27651	194	1016
27654	194	2474
27656	194	2474
27663	194	2474
27664	194	2474
27665	194	2474
27673	194	2474
27677	194	1016
27679	194	2474
27680	194	2474
27681	194	2474
27690	194	2474
27691	194	2474
27692	194	2474
27695	194	2474
27696	194	2474
27697	194	2474
27704	194	2474
27705	194	2474
27706	194	2474
27715	194	2474
27719	194	2474
27720	194	2474
27721	194	2474
27722	194	2474
27723	194	2474
27724	194	2474
27728	194	2474
27729	194	2474
27730	194	2474
27733	194	2474
27739	194	2474
27741	194	1016
27748	194	2474
27755	194	2474
27756	194	2474
27761	194	1016
27762	194	1016
27768	194	2474
27769	194	2474
27770	194	2474
27772	194	2474
27774	194	2474
27782	194	1016
27783	194	1016
27795	194	2474
27796	194	2474
27804	194	2474
27805	194	2474
27806	194	2474
27812	194	2474
27819	194	2474
27821	194	1016
27830	194	2474
27840	194	1016
27841	194	1016
27861	194	2474
27862	194	2474
27863	194	2474
27864	194	2474
27865	194	2474
27866	194	2474
27867	194	2474
27868	194	2474
27869	194	2474
27870	194	2474
27871	194	2474
27872	194	2474
27873	194	2474
27874	194	2474
27875	194	2474
27876	194	2474
27877	194	2474
27888	194	2474
27891	194	2474
27897	194	1016
27898	194	1016
27935	194	2474
27936	194	2474
27937	194	2474
27938	194	2474
27939	194	2474
27940	194	2474
27941	194	2474
27942	194	2474
27943	194	2474
27944	194	2474
27945	194	2474
27946	194	2474
27947	194	2474
27948	194	2474
27949	194	2474
27950	194	2474
27951	194	2474
27952	194	2474
27966	194	1016
27976	194	2474
27977	194	2474
27978	194	2474
27980	194	2474
27989	194	2474
27990	194	2474
27991	194	2474
27992	194	2474
27993	194	2474
27996	194	1016
28009	194	2474
28010	194	2474
28015	194	1016
28016	194	1016
28022	194	2474
28023	194	2474
28024	194	2474
28031	194	1016
28055	194	2474
28056	194	2474
28057	194	2474
28058	194	2474
28059	194	2474
28060	194	2474
28061	194	2474
28062	194	2474
28063	194	2474
28080	194	1016
28116	194	2474
28117	194	2474
28118	194	2474
28119	194	2474
28120	194	2474
28121	194	2474
28122	194	2474
28123	194	2474
28124	194	2474
2622	194	2474
2627	194	2474
156877	194	2474
156878	194	2474
156880	194	2474
156886	194	2474
156893	194	1016
156900	194	2474
156901	194	2474
156903	194	2474
156904	194	1016
156909	194	2474
156910	194	2474
156916	194	2474
156917	194	2474
156918	194	2474
156924	194	2474
156925	194	2474
156926	194	2474
156927	194	2474
156939	194	1016
156951	194	2474
156952	194	2474
156953	194	2474
28128	201	40
28131	201	40
28132	201	40
28133	201	40
28137	201	1921
28139	201	495
28140	201	40
28141	201	40
28142	201	40
28143	202	2286
94	205	352
4595	205	352
4596	205	487
28145	205	352
28146	205	352
28148	205	352
28149	205	487
28151	205	352
28153	205	352
28154	205	352
28156	205	104
28158	205	352
28159	205	352
28160	205	352
28161	205	352
28162	205	352
28163	205	352
28164	205	352
28165	205	352
28166	205	487
28167	205	487
28168	205	487
28172	205	487
28173	205	352
28174	205	352
28175	205	352
28176	205	352
28177	205	352
28178	205	352
28179	205	352
28180	205	352
28183	205	487
28184	205	487
28185	205	487
28186	205	104
28188	205	352
28189	205	352
28190	205	352
28191	205	352
28192	205	352
28193	205	352
28194	205	352
28197	205	104
28198	205	104
28199	205	104
28203	205	352
28204	205	352
28205	205	352
156962	205	352
156963	205	352
156964	205	352
156965	205	487
4597	206	103
4598	206	103
4599	206	103
4600	206	103
4601	206	103
28206	206	103
28207	206	103
28208	206	103
28209	206	103
28213	206	103
28214	206	103
28215	206	103
156966	206	103
156967	206	103
28220	208	10
28222	208	10
28223	208	10
28225	209	1519
4605	212	41
4623	213	821
4626	213	821
28227	213	2165
28233	213	2135
28235	213	821
28242	213	821
28243	213	821
28250	213	821
28257	213	821
28258	213	821
28261	213	2165
28272	213	2165
28275	213	821
28277	213	2165
156968	213	821
156973	213	2165
28280	217	2903
28286	217	2903
28287	217	2903
28288	217	2903
28290	217	2903
28292	217	2903
28293	217	2903
28294	217	2903
28297	217	2903
28298	217	2903
28300	217	2903
28302	217	2903
28306	217	2903
4627	218	224
4627	218	888
4628	218	224
4630	218	224
4630	218	888
28309	218	224
28309	218	888
28311	218	224
28311	218	888
28312	218	224
28312	218	888
28313	218	224
28313	218	888
28314	218	224
28314	218	888
28315	218	224
28316	218	224
28318	218	224
28318	218	888
28319	218	224
28319	218	888
28320	218	224
28321	218	224
28324	218	224
28324	218	888
28325	218	224
28325	218	888
28326	218	224
28326	218	888
28327	218	224
28327	218	888
28328	218	224
28328	218	888
28329	218	224
28329	218	888
28330	218	224
28331	218	224
28331	218	888
28332	218	224
28335	218	224
28336	218	224
28336	218	888
28337	218	224
28337	218	888
28338	218	224
28338	218	888
28339	218	224
28342	218	224
28345	218	224
28345	218	888
28347	218	224
28347	218	888
28348	218	224
28348	218	888
28349	218	224
28349	218	888
28350	218	224
28350	218	888
28351	218	224
28351	218	888
28352	218	224
28352	218	888
28353	218	224
28353	218	888
28356	218	224
28356	218	888
28361	225	327
28364	225	16
28369	228	134
28370	228	134
28372	228	134
28373	228	2535
28374	228	134
28375	228	134
28376	228	2535
4636	233	2903
4646	233	2903
28379	233	2903
28389	233	2903
28393	233	2903
28394	233	2903
28395	233	2903
28418	233	2903
28429	233	2903
28451	233	2903
28468	233	2903
28482	233	2903
28503	233	2903
28508	233	2903
28519	233	2903
156991	233	2903
28537	235	1640
28538	235	1640
28539	235	1640
28540	235	1640
28541	235	1640
28542	235	1640
28543	235	1640
28544	235	621
28546	235	1640
28547	235	1640
28548	235	1398
28549	235	1640
28550	235	1640
28551	235	1640
28552	235	1640
28553	235	1640
28554	235	1398
28555	235	1398
28556	235	1640
28557	235	1640
28558	235	1640
28559	235	1640
28560	235	1398
28561	235	1398
28563	235	1640
4652	238	825
4653	238	992
4656	238	1709
4658	238	992
28566	238	825
28569	238	1709
28578	238	1709
28579	238	992
28580	238	992
28587	238	992
28593	238	1709
28594	238	992
28596	238	825
28597	238	825
28598	238	825
28604	238	1709
28605	238	1709
28608	238	992
28609	238	992
28615	238	1709
28616	238	992
28617	238	825
28618	238	825
28619	238	825
28622	238	1709
28623	238	992
28629	238	992
28630	238	825
28631	238	825
28638	238	992
28639	238	992
28640	238	825
28645	238	1709
28646	238	1709
28647	238	992
28648	238	992
28651	238	825
28656	238	992
28659	238	825
28660	238	825
28678	238	1709
28679	238	1709
28680	238	1709
28681	238	1709
28682	238	992
28683	238	992
28684	238	992
28685	238	992
28686	238	992
28690	238	825
28691	238	825
28692	238	825
28693	238	825
28694	238	825
28697	238	825
28699	238	992
28700	238	992
28701	238	992
28702	238	992
28718	238	1709
28719	238	1709
28720	238	1709
28721	238	1709
28722	238	1709
28723	238	992
28724	238	992
28725	238	992
28726	238	992
28727	238	992
28728	238	992
28729	238	992
28730	238	992
28734	238	825
28735	238	825
28736	238	825
28737	238	825
28738	238	825
28739	238	825
28740	238	825
28744	238	992
28748	238	1709
28749	238	1709
28750	238	992
28751	238	992
28752	238	825
28753	238	825
28757	238	992
28758	238	992
28760	238	825
28761	238	825
28762	238	825
28763	238	825
28767	238	1709
28768	238	992
28771	238	825
28772	238	825
28776	238	1709
28777	238	1709
28778	238	992
28780	238	825
28781	238	825
156996	238	992
156997	238	825
156999	238	992
28782	239	895
28784	241	1238
28786	244	151
103	246	278
28789	246	278
28790	246	278
28792	246	278
28794	246	278
28795	246	278
28796	246	278
28803	246	278
28812	246	278
28813	246	278
28816	246	278
28817	246	278
28818	246	278
28819	246	278
28820	246	278
28821	246	278
28822	246	278
28826	246	278
28832	246	278
28845	246	278
28847	246	278
28851	246	278
28859	246	278
157002	246	278
157003	246	278
105	248	2531
4665	248	82
4667	248	82
28861	248	82
28863	248	82
28865	248	2142
28866	248	2531
28869	248	82
28870	248	2142
28872	248	82
28873	248	2935
28874	248	2935
28876	248	2142
28877	248	82
28878	248	2531
28882	248	2935
28883	248	2142
28885	248	82
28886	248	82
28889	248	82
28890	248	2142
28891	248	82
28893	248	82
28895	248	2935
28897	248	2142
28898	248	82
28900	248	2531
28902	248	2935
28903	248	2142
28904	248	2142
28905	248	2142
28906	248	2935
28907	248	2531
28914	248	82
28915	248	82
28917	248	2935
28922	248	2531
28927	248	2142
28930	248	2142
28931	248	2935
28932	248	2935
28933	248	2935
28934	248	82
28940	248	82
28942	248	82
28943	248	2935
28946	248	2935
28948	248	2935
28949	248	2935
28951	248	2935
28957	248	2935
28960	248	82
28961	248	82
28962	248	82
28963	248	82
28964	248	82
28966	248	2531
157004	248	2142
157006	248	2935
157007	248	2935
22914	248	2935
107	249	278
108	249	278
109	249	2620
110	249	278
112	249	278
113	249	1018
115	249	2620
116	249	1018
4668	249	2620
4670	249	1018
4672	249	2620
4675	249	1978
4677	249	278
4679	249	278
4680	249	278
4682	249	2620
4683	249	1018
4684	249	1018
4686	249	278
4687	249	278
4689	249	278
4691	249	278
4693	249	1018
4694	249	278
4696	249	1018
4697	249	1018
4699	249	278
4700	249	1978
4701	249	1978
4703	249	1018
4704	249	1018
4705	249	2620
4706	249	1978
4707	249	1978
4708	249	2620
4709	249	1018
4711	249	278
4712	249	278
4713	249	2620
4717	249	1018
4719	249	278
4720	249	1978
4721	249	2620
4723	249	278
4724	249	278
4725	249	278
4726	249	278
4727	249	1018
4728	249	278
4729	249	1018
4730	249	278
4733	249	1018
4734	249	1018
4735	249	1978
4736	249	1978
4738	249	278
4740	249	1018
4741	249	2620
4742	249	278
4743	249	1018
4746	249	1978
4748	249	2620
4749	249	278
4750	249	1018
4752	249	278
4755	249	1018
4756	249	1018
4758	249	278
4759	249	278
28969	249	278
28970	249	278
28971	249	278
28972	249	278
28973	249	1018
28974	249	278
28975	249	278
28980	249	1018
28981	249	1018
28982	249	1018
28983	249	1018
28984	249	1018
28986	249	1978
28987	249	1978
28989	249	278
28990	249	278
28991	249	278
28992	249	278
28993	249	278
28994	249	278
28995	249	278
28996	249	278
28997	249	278
28998	249	278
28999	249	278
29000	249	278
29003	249	278
29004	249	1018
29005	249	278
29006	249	278
29008	249	2620
29011	249	278
29012	249	278
29013	249	1018
29014	249	278
29015	249	278
29016	249	278
29017	249	278
29019	249	1978
29020	249	1978
29021	249	1978
29022	249	1978
29023	249	1978
29024	249	1978
29025	249	1978
29026	249	1978
29027	249	1978
29028	249	2620
29029	249	2620
29030	249	2620
29031	249	2620
29033	249	1018
29034	249	1018
29035	249	1018
29036	249	1018
29037	249	1018
29038	249	1018
29039	249	1018
29040	249	1018
29041	249	1018
29042	249	1018
29043	249	1018
29044	249	1018
29045	249	1018
29046	249	1018
29047	249	1018
29048	249	1018
29049	249	1018
29050	249	1018
29051	249	1018
29052	249	1018
29053	249	1018
29066	249	278
29067	249	278
29068	249	278
29069	249	278
29070	249	278
29071	249	278
29072	249	278
29073	249	278
29074	249	278
29075	249	278
29076	249	278
29077	249	278
29078	249	278
29079	249	278
29080	249	278
29081	249	278
29082	249	278
29083	249	278
29084	249	278
29085	249	278
29086	249	278
29087	249	278
29088	249	278
29089	249	278
29090	249	278
29091	249	278
29095	249	278
29096	249	278
29097	249	278
29098	249	278
29100	249	278
29101	249	2620
29102	249	278
29103	249	278
29104	249	278
29105	249	278
29106	249	278
29107	249	278
29108	249	278
29109	249	1018
29110	249	1018
29111	249	1978
29112	249	278
29113	249	1018
29114	249	278
29115	249	278
29117	249	2620
29118	249	2620
29119	249	1018
29120	249	1018
29121	249	1018
29122	249	1018
29123	249	1018
29124	249	1018
29125	249	1018
29126	249	1018
29136	249	278
29137	249	278
29138	249	278
29139	249	278
29140	249	278
29141	249	278
29142	249	278
29143	249	278
29144	249	278
29145	249	278
29146	249	278
29147	249	278
29148	249	278
29149	249	278
29150	249	278
29151	249	278
29152	249	278
29153	249	278
29154	249	278
29155	249	278
29156	249	278
29157	249	278
29158	249	278
29159	249	278
29160	249	278
29161	249	278
29162	249	278
29163	249	1018
29164	249	278
29166	249	2620
29167	249	2620
29168	249	278
29169	249	278
29170	249	278
29171	249	278
29172	249	278
29173	249	1018
29174	249	278
29177	249	278
29178	249	278
29179	249	278
29180	249	278
29181	249	278
29182	249	278
29183	249	278
29184	249	1978
29185	249	278
29186	249	1018
29187	249	278
29190	249	2620
29191	249	1018
29193	249	278
29194	249	1018
29195	249	2620
29196	249	1018
29197	249	1018
29202	249	278
29203	249	278
29204	249	278
29205	249	278
29206	249	278
29207	249	278
29208	249	278
29209	249	278
29210	249	278
29211	249	278
29213	249	1978
29214	249	278
29216	249	1018
29217	249	1018
29219	249	278
29220	249	278
29221	249	278
29222	249	278
29223	249	278
29224	249	278
29226	249	278
29229	249	278
29230	249	278
