id_mutation	id_lc
38916	1759
38917	1753
38918	1755
38919	1759
38920	1763
38921	1760
38922	1756
38927	1761
38928	1762
38933	1753
38934	1758
38935	1760
38941	1760
38951	1757
38952	1763
38953	1761
38956	1759
38958	1759
38959	1753
38960	1753
38963	1758
38966	1759
38968	1764
38970	1755
38971	1755
38974	1755
38978	1764
38980	1755
38981	1758
38983	1753
38989	1764
38990	1758
38991	1759
38992	1764
38993	1764
38996	1757
38998	1758
39002	1757
39003	1758
39007	1759
39013	1764
39015	1758
39017	1758
39020	1756
39022	1758
39027	1753
39028	1753
39029	1753
39030	1753
39032	1754
39033	1757
39034	1758
39035	1759
39036	1759
39037	1760
39038	1761
39039	1762
39041	1763
39044	1764
39047	1755
39049	1759
39051	1753
39052	1761
39054	1764
39056	1753
39059	1755
39060	1755
39061	1755
39063	1756
39064	1756
39065	1757
39068	1760
39073	1763
39074	1764
39078	1758
39084	1760
39085	1757
39086	1757
39091	1753
39092	1754
39093	1754
39094	1754
39095	1755
39096	1756
39097	1757
39098	1757
39099	1757
39100	1757
39101	1757
39102	1758
39103	1759
39104	1759
39105	1760
39106	1762
39115	1763
39116	1763
39117	1764
39118	1764
39119	1764
39124	1762
39125	1763
39127	1757
39130	1758
39131	1761
39136	1753
39137	1757
39138	1757
39139	1759
39140	1761
39141	1761
39144	1753
39145	1754
39149	1759
39154	1764
39155	1764
39157	1762
39158	1754
157785	1758
157789	1758
157790	1759
157791	1760
157792	1753
157793	1760
157797	1755
157798	1758
157799	1755
157800	1760
157803	1762
157804	1759
157805	1759
157807	1759
157808	1760
157810	1755
157811	1757
157812	1759
157815	1756
157819	1757
157822	1757
157823	1757
157824	1753
157825	1754
157826	1759
157827	1760
39159	860
39171	860
39172	860
39180	859
39181	859
313	862
39187	862
39189	862
39190	862
39191	863
39193	862
39194	862
39198	862
39206	862
39208	863
39209	862
39211	863
39212	863
39213	862
39216	862
39227	13553
39228	13553
6106	13555
39256	13555
39264	13555
39266	13555
39272	13554
39279	13555
39282	13554
314	10314
39296	10319
39306	10315
39309	10320
39310	10319
39315	10320
39328	10314
39330	10320
39336	10316
39337	10320
39338	10317
39341	10318
39342	10315
39344	10319
39346	10315
39350	10315
39351	10315
39359	10315
39360	10314
39374	10312
157835	10315
157841	10713
39501	13202
39511	617
39512	617
39513	617
39514	617
39515	617
39586	5347
39806	13922
6131	3558
6133	3557
39828	3558
318	1022
319	1024
320	1024
2541	1019
6136	1024
6137	1024
6138	1024
6139	1024
6140	1024
6141	1024
39880	1021
39892	1022
39893	1022
39905	1024
39921	1020
39922	1024
39923	1020
39926	1019
39927	1019
39928	1024
39931	1019
39932	1018
39936	1022
39938	1020
39940	1019
39941	1018
39943	1024
39944	1024
39945	1022
39946	1022
39990	8729
39996	8729
337	3710
343	3710
6173	3710
6186	3710
6194	3710
6203	3710
6204	3710
6205	3710
6206	3710
6236	3710
6279	3710
6281	3710
6282	3710
6283	3710
6297	3710
6298	3710
6332	3710
40223	3710
40259	3710
40291	3710
40310	3710
40319	3710
40321	3710
40335	3710
40350	3710
40383	3710
40384	3710
40385	3710
40386	3710
40419	3710
40490	3710
40491	3710
40492	3710
40493	3710
40494	3710
40508	3710
40509	3710
40687	3710
40694	3710
40757	3710
40758	3710
40819	3710
40821	3710
40842	3710
40843	3710
40844	3710
40848	3710
40866	3710
40867	3710
40874	3710
40890	3710
40891	3710
40900	3710
40901	3710
40924	3710
40925	3710
40976	3710
40977	3710
41026	3710
41027	3710
41068	3710
41069	3710
41070	3710
41071	3710
41097	3710
41098	3710
41115	3710
157890	3710
157937	3710
6342	14779
41148	14779
41155	14779
41156	14779
41204	14779
41205	14779
41217	14779
41239	6267
41242	6267
41248	6267
363	6366
41256	6366
41263	6367
41264	6367
6358	556
41280	556
41303	556
157962	556
367	76
3453	76
41324	79
41325	79
41326	79
41328	79
41330	79
41331	79
41334	79
41336	79
41337	79
41338	79
41343	79
41344	79
41345	79
41346	79
41349	76
41350	75
41353	78
41354	75
41365	79
41366	77
41369	76
41371	76
41378	76
41386	76
41387	76
41388	76
41389	75
41390	74
41432	861
41466	1473
41510	1475
41532	4168
41623	4740
41627	928
157989	870
378	1014
41632	1014
41635	1014
41642	1016
41643	1047
41644	1047
41646	1054
41648	1051
41649	1051
41650	1052
41651	1054
41652	1054
41654	1047
41655	1047
41657	1047
41658	1051
6416	15036
41692	15033
41698	15033
41703	15033
41707	15036
41734	15035
41797	13931
41819	13931
41820	13931
381	5646
383	5646
384	5646
2482	5646
3455	5646
3456	5646
3457	5646
3458	5646
6423	5646
6441	5646
6448	5646
6450	5646
6451	5646
6452	5646
6453	5646
6483	5646
6496	5646
6498	5646
6499	5646
6502	5646
6505	5646
6518	5646
6522	5646
6537	5646
41852	5646
41855	5646
41856	5646
41867	5646
41874	5646
41901	5646
41971	5646
41979	5646
41995	5646
42012	5646
42013	5646
42014	5646
42030	5646
42031	5646
42067	5646
42068	5646
42069	5646
42070	5646
42071	5646
42128	5646
42129	5646
42183	5646
42184	5646
42185	5646
42186	5646
42187	5646
42241	5646
42253	5646
42254	5646
42277	5646
387	9327
388	9327
42326	9325
42328	9326
42329	9325
42330	9326
42331	9326
42333	9325
42334	9326
42335	9327
42336	9327
42337	9326
42339	9327
42340	9325
42341	9325
42342	9325
42343	9326
42344	9327
42345	9325
42346	9327
42347	9327
42348	9327
42349	9325
42350	9325
42351	9325
42352	9327
42353	9327
42354	9325
42355	9325
42357	9326
42358	9325
42361	9325
42362	9325
42364	9326
158082	9325
158083	9327
389	3398
390	3397
392	3397
393	3397
394	3398
3459	3397
3460	3398
6551	3398
6553	3398
6554	3398
6555	3398
6556	3397
6557	3397
6558	3397
42380	3397
42383	3393
42384	3397
42385	3393
42386	3394
42391	3398
42392	3398
42400	3395
42402	3397
42403	3397
42405	3393
42408	3398
42409	3397
42411	3398
42412	3397
42413	3398
42414	3394
42417	3393
42418	3395
42419	3397
42421	3398
42422	3396
42424	3397
42426	3398
42427	3392
42428	3398
42430	3396
42433	3397
42436	3395
42437	3393
42438	3395
42442	3398
42443	3398
42445	3393
42448	3395
42449	3394
42452	3395
42453	3394
42454	3393
42456	3394
42459	3398
42461	3398
42462	3398
42463	3398
42464	3398
42469	3397
42470	3397
42473	3395
42474	3395
42475	3395
42477	3394
42478	3394
42479	3394
42481	3397
42483	3393
42484	3398
42485	3398
42486	3398
42488	3397
42489	3397
42490	3394
42491	3394
42492	3393
42497	3394
42498	3398
42501	3393
42502	3393
42508	3397
42509	3393
42513	3398
42514	3398
42515	3397
42517	3395
42519	3397
42520	3396
42521	3393
42524	3396
42525	3395
42526	3393
158085	3394
158086	3395
158089	3394
158097	3398
42527	3404
42528	3400
42529	3406
42530	3406
42531	3410
42532	3410
42533	3410
42535	3413
42536	3402
42538	3409
42598	12240
42626	12240
42674	8733
42680	8732
42681	8732
42686	251
399	14651
401	9323
403	9324
404	9323
405	9323
3461	9323
3462	9323
6567	9323
6568	9323
22998	9324
42709	9323
42711	9323
42712	9323
42713	9323
42714	9323
42715	9323
42717	9324
42718	9323
42719	9323
42720	9323
42722	9324
42723	9324
42724	9324
42725	9323
42727	9323
42729	9323
42730	9323
42731	9323
42732	9324
42734	9323
42736	9324
42738	9323
42739	9324
42740	9324
42741	9324
42742	9323
42743	9324
158109	9323
158110	9324
158111	9324
158112	9323
409	13753
3466	13752
6601	13752
6613	13752
6640	13753
42762	13752
42763	13752
42764	13752
42765	13752
42800	13753
42801	13753
42812	13752
42813	13752
42818	13752
42819	13752
42841	13753
42842	13753
42862	13753
42877	13752
42896	13753
42922	13752
42927	13752
42928	13752
42929	13752
42930	13752
42948	13752
42951	13752
42960	13752
42966	13752
42980	13752
42981	13752
42996	13753
43022	13752
43023	13752
43024	13752
43025	13752
43043	13753
43044	13753
43068	13752
43069	13752
43070	13752
43071	13752
43072	13752
43073	13752
43074	13752
43075	13752
43076	13752
43077	13752
43096	13753
43108	13752
43109	13752
43134	13752
43139	13753
43150	13752
43151	13752
43152	13752
158125	13752
158147	13752
158159	13752
43177	14955
43182	14955
43200	14954
43215	14955
43222	14953
43225	14955
43226	14955
158164	14953
6659	2512
43278	2516
43279	2516
43280	2516
43323	2514
43324	2514
43329	2513
43350	2512
43392	8517
43395	8517
43397	8517
43413	3589
43429	3589
43449	3589
43506	5148
43508	5150
43511	5147
43562	5147
43563	5147
43598	5148
6685	9564
43610	9567
43611	9567
43614	9568
43615	9567
43616	9567
43617	9568
43618	9567
43619	9567
43622	1043
43623	1045
43624	1041
43626	1044
43627	14042
439	4447
6772	4450
6785	4449
6800	4448
6816	4449
43677	4450
43763	4450
43796	4447
43811	4445
43876	4450
43934	4447
44036	4445
44063	4446
44068	4446
44136	4450
44154	4447
44223	4449
44273	4447
158224	4445
158228	4449
158235	4450
158245	4450
6845	6002
44342	13527
44371	14600
6855	13349
44412	13349
444	9322
445	9321
6860	9322
6861	9322
6862	9322
6863	9321
23019	9322
44485	9322
44486	9322
44487	9321
44488	9321
44489	9321
44490	9321
44491	9321
44492	9321
44493	9321
44494	9322
44495	9322
44496	9322
44497	9322
44498	9322
44499	9322
44502	9321
44503	9321
44504	9321
44505	9322
44507	9321
44510	9322
44511	9322
44512	9321
44513	9321
44514	9321
44515	9321
44516	9321
44517	9321
44521	9322
44522	9322
44523	9321
44524	9322
44525	9322
44526	9322
44527	9322
44528	9322
44529	9322
44532	9321
44533	9321
44538	9321
44539	9321
44540	9322
44541	9322
44542	9322
44543	9321
44544	9321
44545	9321
44547	9322
44549	9321
44551	9322
44552	9322
44554	9321
44556	9321
44557	9321
44558	9321
44559	9321
44560	9321
44561	9321
44562	9321
44563	9321
44567	9322
44568	9322
44569	9322
44570	9322
44571	9322
44572	9322
44573	9322
44574	9322
44575	9322
44578	9322
44579	9322
44580	9322
44582	9321
44583	9322
44584	9321
44585	9321
44586	9321
44587	9322
44588	9321
44589	9321
44590	9322
44591	9321
44593	9322
44594	9322
44595	9321
44596	9321
44597	9322
44598	9321
44599	9321
44601	9321
44602	9321
44603	9321
44604	9321
44605	9321
44606	9321
44607	9322
44608	9322
44609	9321
44611	9321
44612	9321
44614	9321
44615	9321
44616	9321
44618	9322
44622	9322
44623	9322
44624	9322
44625	9322
44626	9321
44627	9322
44628	9321
44629	9321
44630	9321
44631	9321
44633	9322
44634	9321
44635	9321
44636	9322
44638	9321
44640	9321
44641	9321
44642	9321
44643	9322
44644	9322
44647	9321
44648	9321
44649	9322
44650	9321
44651	9321
44652	9321
44653	9321
44654	9321
44655	9321
44656	9321
44657	9321
44658	9322
44659	9321
44660	9321
44661	9321
44662	9321
44663	9321
44664	9321
44665	9321
44667	9322
44668	9322
44670	9321
44671	9322
44672	9321
44673	9321
44674	9322
44675	9321
44676	9321
44678	9322
44679	9321
44681	9322
44683	9322
44684	9321
158297	9321
158298	9321
158299	9322
23020	4215
44704	4212
44719	4217
44739	4213
44744	4212
44748	4216
44753	4215
44754	4215
446	6122
44798	6122
44799	6122
44800	6122
44801	6122
44802	6122
44803	6122
44804	6122
44810	6123
44811	6123
44812	6123
44813	6123
44819	6124
44820	6124
44821	6124
44822	6124
44823	6124
44826	6122
44827	6123
44828	6122
44831	3866
6887	14015
6890	14016
6891	14016
6896	14018
6897	14018
23024	14016
44859	14019
44860	14016
44872	14016
44893	14018
44900	14014
44901	14013
44919	14018
44929	14018
44938	14020
44946	14016
44947	14015
44966	14015
44979	14018
44980	14018
158317	14016
158318	14016
158319	14016
158320	14018
158332	14015
2736	5390
6926	14341
6927	14341
6928	14341
6930	14341
6931	14341
6932	14341
6933	14341
6934	14341
6935	14341
6936	14341
6937	14341
6938	14341
6939	14341
6940	14341
6941	14341
6942	14341
6943	14341
6944	14341
6945	14341
45018	14341
45020	14341
45021	14341
45023	14341
45028	3586
45032	3585
45037	3585
45038	3585
45039	3585
45042	3586
45046	3587
45053	3586
45069	8684
45071	8685
45084	8686
45089	8684
45090	8684
45091	8684
45093	8685
45114	8683
45118	8683
45119	8684
45121	8683
6982	1364
45287	1366
45290	1364
45297	1364
45299	1366
45305	1365
45317	1366
45318	1366
45381	1366
45382	1363
45387	1364
45402	1365
45407	1367
45420	1366
45442	1367
45451	1364
45464	1363
45486	1366
45487	1366
45499	1363
45500	1364
45514	1367
45518	1364
45524	1367
45527	1364
45563	1367
45565	1366
45566	1364
45570	1366
45581	1364
45583	1365
45589	1366
45609	1366
45613	1367
45627	1366
45640	1364
45641	1364
45642	1364
45674	1366
45675	1366
45693	1367
45710	1366
45718	1364
45719	1364
45720	1364
45733	1365
45734	1365
45735	1365
45759	1366
45760	1366
45826	1366
45835	1367
3965	11584
45887	11584
45896	11584
45906	11584
45921	8948
461	14322
3479	14320
6995	14320
6998	14321
7006	14321
7012	14319
7023	14319
7024	14319
7029	14321
45954	14319
45959	14321
45966	14322
45974	14321
45975	14321
45993	14321
46011	14319
46012	14319
46021	14321
46039	14322
46043	14319
46076	14320
46077	14320
46080	14319
46086	14321
46088	14322
46089	14320
46092	14321
46093	14321
46095	14320
46103	14319
46108	14320
46116	14322
158358	14322
158361	14322
158365	14320
158375	14320
46130	38
46134	41
7041	3565
46205	3565
158382	3565
7050	5250
7066	5250
46276	5250
46310	5250
46322	5250
46332	5250
158404	5249
479	10442
46368	10446
46369	10439
46373	10441
480	7923
46413	7917
46418	7920
46422	7917
46445	7922
46450	7921
46464	7920
158417	7919
485	13529
3484	13529
7092	13530
46530	13529
46556	13529
46557	13528
46558	13530
46573	13529
46589	13530
46595	13530
46607	9272
46610	9280
46612	9280
46615	9280
46618	9279
46741	5244
46746	5246
46747	5246
46777	5245
46782	5244
46785	5245
46822	10717
491	11225
492	11225
493	11225
495	11225
3487	11225
46834	11226
46841	11226
46845	11226
46851	11226
46857	11226
46872	11225
46875	11225
46878	11225
46902	11226
46909	11226
46910	11226
46942	11226
46947	11226
46949	11225
46968	11225
46969	11225
46976	11226
46977	11226
47021	11225
47027	11226
47028	11226
3488	1031
47063	1027
47065	1029
496	3384
497	3384
2483	3387
2542	3384
2542	3385
3489	3383
3966	3384
7121	3391
7123	3378
7124	3377
7126	3383
47067	3381
47069	3383
47070	3383
47072	3387
47075	3380
47078	3383
47079	3383
47080	3383
47081	3384
47082	3388
47083	3386
47085	3390
47088	3381
47089	3382
47090	3383
47091	3383
47092	3384
47093	258
47097	258
47098	258
47141	13402
47144	13400
47145	13400
47166	13400
47238	13399
47248	9340
47252	9352
506	11573
507	11571
510	11573
519	11574
520	11573
521	11573
7149	11571
7219	11572
7220	11572
7221	11572
7229	11573
7230	11573
7231	11573
7232	11573
7233	11573
7234	11573
7236	11573
7243	11574
7282	11570
7283	11570
7288	11571
7303	11573
7321	11572
7335	11572
7336	11574
7340	11573
7358	11573
7360	11574
7372	11571
7382	11570
7385	11571
7392	11572
7399	11573
23045	11573
47421	11571
47439	11570
47457	11573
47459	11570
47477	11572
47482	11573
47483	11573
47484	11573
47496	11570
47500	11571
47505	11571
47647	11572
47689	11573
47690	11573
47693	11573
47694	11573
47695	11573
47696	11573
47697	11573
47698	11573
47699	11573
47700	11573
47702	11573
47703	11573
47704	11573
47736	11574
47738	11574
47740	11574
47741	11574
47847	11570
47848	11570
47849	11570
47850	11570
47851	11570
47852	11570
47853	11570
47854	11570
47855	11570
47856	11570
47857	11570
47879	11571
47880	11571
47881	11571
47883	11571
47884	11571
47885	11571
47886	11571
47903	11571
47917	11573
47927	11570
47947	11570
47948	11571
47955	11571
47957	11572
47960	11573
47974	11573
47975	11570
47978	11571
48003	11573
48021	11573
48059	11571
48067	11570
48071	11571
48080	11573
48092	11570
48095	11573
48098	11570
48100	11571
48102	11573
48108	11572
48139	11573
48140	11571
48143	11571
48157	11571
48183	11571
