id_protein	id_pfam	start	end	length
410	PF04935	139	341	203
411	PF07830	289	368	80
411	PF00481	22	288	267
412	PF07539	909	1534	626
413	PF03177	740	1200	461
413	PF08801	77	510	434
414	PF00153	422	513	92
414	PF00153	324	421	98
414	PF00153	514	609	96
415	PF00168	1341	1440	100
415	PF00794	274	371	98
415	PF00787	1225	1307	83
415	PF00454	915	1130	216
415	PF00613	647	828	182
416	PF08711	26	79	54
416	PF07500	183	295	113
416	PF01096	308	346	39
417	PF03285	19	349	331
418	PF00018	4	48	45
418	PF00018	277	322	46
418	PF00017	58	132	75
419	PF12328	32	133	102
420	PF08584	75	346	272
421	PF00076	241	308	68
421	PF12353	56	175	120
422	PF08597	11	258	248
423	PF00106	184	243	60
423	PF00106	6	152	147
425	PF02934	65	353	289
425	PF02637	406	555	150
426	PF02630	137	273	137
427	PF06821	7	184	178
428	PF00550	325	391	67
428	PF00171	430	898	469
428	PF00551	1	180	180
428	PF02911	204	310	107
429	PF18455	779	817	39
429	PF01094	76	434	359
429	PF00003	475	743	269
430	PF00781	376	497	122
430	PF00609	526	683	158
430	PF00130	251	310	60
430	PF00023	994	1026	33
431	PF00786	69	142	74
431	PF00069	283	534	252
432	PF02891	331	380	50
432	PF14324	135	286	152
433	PF02891	342	391	50
433	PF14324	145	297	153
434	PF05700	11	216	206
435	PF07426	6	170	165
436	PF00226	57	121	65
437	PF06003	59	196	138
439	PF05873	3	155	153
440	PF00226	4	65	62
440	PF01556	171	330	160
441	PF01145	3	185	183
442	PF00435	907	1011	105
442	PF00018	1662	1713	52
442	PF00169	1480	1591	112
442	PF00435	1138	1244	107
442	PF00169	2159	2271	113
442	PF00435	340	446	107
442	PF00069	2796	3050	255
442	PF16609	1715	1972	258
442	PF07679	2685	2776	92
442	PF00621	1296	1468	173
442	PF00621	1973	2143	171
442	PF00435	566	672	107
442	PF00650	70	204	135
443	PF04718	10	102	93
444	PF00085	13	114	102
444	PF00462	248	312	65
444	PF00462	146	210	65
445	PF00687	43	259	217
447	PF00069	13	297	285
448	PF00880	467	495	29
448	PF00880	504	532	29
448	PF00880	35	62	28
448	PF00880	320	347	28
448	PF00880	732	758	27
448	PF00880	356	384	29
448	PF00880	541	568	28
448	PF14604	961	1011	51
448	PF00880	766	793	28
448	PF00880	607	629	23
449	PF07177	65	217	153
449	PF07177	296	447	152
449	PF13920	518	567	50
450	PF00650	81	243	163
451	PF13920	399	447	49
451	PF00498	38	109	72
452	PF01387	1	126	126
453	PF00233	311	542	232
454	PF13181	176	208	33
454	PF17004	30	157	128
454	PF08492	531	588	58
455	PF05439	37	143	107
456	PF02274	16	221	206
457	PF00270	31	203	173
457	PF00271	243	354	112
457	PF16124	365	435	71
457	PF06959	625	827	203
458	PF03360	96	312	217
459	PF00069	33	293	261
460	PF00021	28	111	84
461	PF00171	46	509	464
462	PF12474	587	725	139
462	PF00069	36	294	259
462	PF12474	755	895	141
463	PF00022	8	426	419
464	PF00130	155	206	52
464	PF00130	272	324	53
464	PF00169	417	532	116
464	PF00069	577	832	256
465	PF05517	52	207	156
467	PF01344	348	399	52
467	PF00651	138	231	94
467	PF01344	401	442	42
468	PF13181	329	362	34
468	PF13181	547	578	32
468	PF13181	401	434	34
468	PF13181	476	509	34
468	PF00515	114	147	34
469	PF00063	11	682	672
469	PF00612	699	719	21
469	PF06017	803	1001	199
470	PF00041	933	1018	86
470	PF00041	629	714	86
470	PF00041	1118	1195	78
470	PF13882	1239	1323	85
470	PF00041	729	813	85
470	PF00047	146	222	77
470	PF13927	243	320	78
470	PF13927	40	122	83
470	PF13927	337	412	76
470	PF07679	522	609	88
470	PF07679	434	518	85
470	PF00041	827	920	94
471	PF09743	7	284	278
472	PF00018	869	914	46
472	PF00018	944	991	48
472	PF14604	1048	1098	51
472	PF02208	70	114	45
473	PF18580	574	632	59
473	PF09387	62	318	257
473	PF07738	675	810	136
474	PF01168	15	251	237
475	PF01145	24	215	192
476	PF13181	709	740	32
476	PF06424	13	169	157
477	PF00002	857	1093	237
477	PF01825	800	844	45
477	PF02140	48	128	81
477	PF02191	144	396	253
477	PF02354	1113	1474	362
477	PF02793	477	535	59
477	PF16489	549	774	226
478	PF14228	1724	1865	142
478	PF14228	1350	1443	94
478	PF14228	1589	1659	71
478	PF14228	1145	1329	185
478	PF14225	2001	2254	254
478	PF14222	117	649	533
479	PF16179	446	545	100
479	PF00554	282	439	158
480	PF00069	135	419	285
481	PF17959	139	222	84
481	PF04960	244	530	287
481	PF12796	557	649	93
482	PF00412	23	78	56
482	PF02209	648	683	36
482	PF00412	151	206	56
482	PF00412	210	269	60
482	PF00412	82	138	57
482	PF16182	273	633	361
483	PF00400	787	828	42
483	PF17814	12	40	29
483	PF00400	832	870	39
483	PF00400	745	782	38
483	PF00400	649	687	39
484	PF02883	713	821	109
484	PF01602	29	590	562
484	PF02296	826	934	109
485	PF12931	573	772	200
487	PF01900	8	112	105
488	PF04824	492	546	55
488	PF04825	1	116	116
489	PF09782	1	128	128
490	PF04799	594	754	161
490	PF00350	99	259	161
491	PF00782	34	164	131
492	PF05821	15	186	172
493	PF07347	5	102	98
494	PF02453	844	1008	165
495	PF07766	153	418	266
496	PF00787	94	184	91
497	PF03194	3	292	290
498	PF12335	543	765	223
498	PF03456	25	85	61
498	PF02893	879	1018	140
498	PF02141	129	311	183
498	PF00169	1763	1866	104
498	PF06602	1108	1533	426
499	PF00023	557	589	33
499	PF00023	217	247	31
499	PF00023	522	556	35
499	PF00023	281	313	33
499	PF00023	401	433	33
499	PF00023	684	715	32
499	PF00023	434	466	33
499	PF00023	369	400	32
499	PF00023	837	868	32
499	PF00023	248	280	33
499	PF07647	1027	1087	61
499	PF12796	714	780	67
499	PF00644	1115	1310	196
499	PF00023	590	621	32
499	PF00023	869	901	33
499	PF13637	905	945	41
500	PF00635	7	113	107
501	PF00779	680	709	30
501	PF00616	322	511	190
501	PF00169	566	672	107
501	PF00168	133	233	101
501	PF00168	5	107	103
502	PF01712	60	288	229
503	PF00076	425	495	71
503	PF00076	134	202	69
503	PF00076	42	113	72
504	PF01182	13	238	226
505	PF14306	215	376	162
505	PF01747	384	607	224
505	PF01583	41	199	159
506	PF02463	721	1167	447
506	PF02463	2	682	681
506	PF06470	519	640	122
507	PF05010	2742	2942	201
508	PF03810	22	101	80
508	PF08506	171	451	281
509	PF19039	521	620	100
509	PF00069	649	906	258
509	PF13281	129	507	379
510	PF15694	177	417	241
510	PF15693	419	598	180
510	PF08711	33	84	52
511	PF00505	8	76	69
511	PF12336	77	205	129
512	PF02179	383	455	73
513	PF08327	216	332	117
513	PF09229	29	159	131
514	PF08675	437	515	79
514	PF04857	3	390	388
515	PF02181	632	998	367
515	PF06371	202	281	80
515	PF06367	284	451	168
515	PF06371	27	173	147
516	PF01201	34	259	226
517	PF00501	113	587	475
518	PF04998	958	1670	713
518	PF04997	9	357	349
518	PF04983	617	802	186
518	PF00623	434	614	181
518	PF05000	837	951	115
519	PF10495	3138	3216	79
520	PF14570	14	61	48
520	PF00076	111	187	77
521	PF00053	341	401	61
521	PF00055	51	283	233
521	PF00053	285	338	54
521	PF01759	488	594	107
521	PF00053	404	451	48
522	PF15663	33	122	90
522	PF00642	143	168	26
522	PF00098	243	260	18
523	PF03179	3	107	105
524	PF09398	54	134	81
525	PF03370	171	278	108
526	PF01868	128	210	83
527	PF00415	3171	3220	50
527	PF00415	569	615	47
527	PF00415	4215	4264	50
527	PF00415	4109	4154	46
527	PF00415	4163	4212	50
527	PF00415	4267	4316	50
527	PF00415	3223	3272	50
527	PF00415	675	724	50
527	PF00173	1211	1283	73
527	PF00415	513	566	54
527	PF00415	4057	4106	50
527	PF00415	623	672	50
527	PF11515	2554	2631	78
527	PF00415	3117	3162	46
527	PF00415	3010	3062	53
527	PF00415	4003	4054	52
527	PF00569	2702	2746	45
527	PF00632	4487	4793	307
527	PF03256	2782	2923	142
527	PF06701	1870	1930	61
527	PF00415	3275	3324	50
527	PF00415	3065	3114	50
528	PF00168	22	129	108
528	PF00168	155	262	108
528	PF07002	325	542	218
529	PF00069	17	291	275
529	PF12202	434	491	58
530	PF00071	125	289	165
531	PF00012	3	588	586
531	PF00012	571	694	124
532	PF13893	472	552	81
532	PF13893	329	454	126
532	PF11835	171	258	88
533	PF01602	29	591	563
533	PF02883	751	858	108
533	PF02296	864	972	109
534	PF16739	99	190	92
534	PF18119	457	602	146
534	PF11648	806	923	118
534	PF00270	244	420	177
534	PF00271	609	734	126
534	PF16739	1	93	93
535	PF00035	287	352	66
535	PF16482	446	557	112
535	PF00035	185	249	65
535	PF00035	95	160	66
536	PF00397	22	52	31
536	PF02179	425	497	73
537	PF00069	25	289	265
537	PF00780	935	1209	275
538	PF13417	18	90	73
538	PF13410	101	208	108
539	PF00069	705	1010	306
539	PF00627	101	138	38
540	PF00503	11	344	334
541	PF00459	8	303	296
542	PF00096	180	202	23
542	PF13912	153	177	25
542	PF00096	208	230	23
543	PF00561	280	415	136
544	PF03359	628	979	352
545	PF01509	84	233	150
546	PF02971	181	324	144
546	PF04961	339	520	182
546	PF07837	4	179	176
547	PF01099	1	88	88
548	PF03736	366	414	49
548	PF13855	69	127	59
548	PF03736	271	312	42
548	PF03736	464	505	42
548	PF13855	115	175	61
548	PF03736	510	551	42
548	PF03736	225	266	42
548	PF03736	419	461	43
548	PF03736	317	363	47
549	PF16564	79	148	70
549	PF14048	152	243	92
549	PF01429	1	72	72
550	PF01751	4	155	152
550	PF01131	169	583	415
551	PF00293	16	143	128
552	PF06625	26	133	108
553	PF04856	1	191	191
554	PF10249	36	162	127
555	PF05602	57	497	441
556	PF01459	79	355	277
557	PF05648	1	251	251
558	PF00069	321	572	252
558	PF00786	10	65	56
559	PF00069	220	486	267
559	PF00498	113	192	80
560	PF00022	8	429	422
561	PF00134	112	239	128
561	PF02984	241	363	123
562	PF02866	163	331	169
562	PF00056	21	160	140
563	PF00171	29	492	464
564	PF00175	177	285	109
564	PF00970	44	151	108
565	PF02790	1	83	83
565	PF00116	95	214	120
566	PF00080	15	150	136
567	PF07732	801	903	103
567	PF07732	74	204	131
567	PF07731	937	1060	124
567	PF00394	221	358	138
568	PF00754	2208	2342	135
568	PF00754	2055	2185	131
568	PF07732	88	202	115
568	PF07732	444	577	134
568	PF07731	1915	2039	125
568	PF00394	218	349	132
569	PF01048	26	280	255
570	PF00155	57	425	369
571	PF00017	127	202	76
571	PF08919	1025	1130	106
571	PF00018	67	113	47
571	PF07714	242	493	252
572	PF01030	57	168	112
572	PF00757	177	338	162
572	PF07714	712	968	257
572	PF14843	505	637	133
572	PF01030	361	481	121
573	PF00162	9	406	398
574	PF00406	13	169	157
575	PF00089	26	248	223
576	PF00051	70	151	82
576	PF00089	179	419	241
577	PF00194	12	261	250
578	PF00194	11	259	249
579	PF10421	163	348	186
579	PF01909	37	140	104
580	PF01835	128	221	94
580	PF07677	1374	1464	91
580	PF00207	738	828	91
580	PF07678	948	1264	317
580	PF07703	459	607	149
580	PF17791	223	313	91
580	PF17789	350	445	96
581	PF07677	1396	1494	99
581	PF00207	770	866	97
581	PF01759	1534	1644	111
581	PF07678	983	1282	300
581	PF01821	693	728	36
581	PF17790	23	124	102
581	PF17789	355	446	92
581	PF07703	456	605	150
581	PF01835	129	224	96
581	PF17791	226	308	83
582	PF00031	32	127	96
583	PF00170	135	197	63
584	PF00010	355	407	53
584	PF01056	2	345	344
584	PF02344	408	438	31
585	PF00071	5	165	161
586	PF00071	5	165	161
587	PF14670	745	780	36
587	PF07645	356	395	40
587	PF07645	912	948	37
587	PF00008	976	1011	36
587	PF00058	524	564	41
587	PF00058	654	694	41
587	PF07645	870	910	41
587	PF00058	567	607	41
587	PF00058	610	651	42
588	PF00714	15	153	139
589	PF00758	31	191	161
590	PF07654	9	95	87
590	PF07654	113	204	92
590	PF07654	331	420	90
590	PF07654	224	310	87
591	PF07654	8	92	85
591	PF07654	230	320	91
592	PF01410	1227	1463	237
592	PF01391	356	415	60
592	PF01391	1013	1080	68
592	PF01391	177	238	62
592	PF01391	1133	1195	63
592	PF01391	779	838	60
592	PF01391	236	295	60
592	PF00093	40	95	56
592	PF01391	107	163	57
592	PF01391	835	898	64
592	PF01391	1076	1138	63
592	PF01391	407	476	70
592	PF01391	296	355	60
593	PF00525	1	54	54
593	PF00011	63	162	100
594	PF00011	67	162	96
594	PF00525	1	56	56
595	PF00038	162	475	314
595	PF16208	17	159	143
596	PF00038	30	386	357
596	PF00932	433	545	113
597	PF01442	69	260	192
598	PF01442	81	288	208
599	PF00147	237	487	251
599	PF08702	91	234	144
600	PF00147	175	415	241
600	PF08702	30	172	143
601	PF01669	149	304	156
602	PF00955	550	839	290
602	PF00955	377	565	189
602	PF07565	86	329	244
603	PF00386	116	241	126
603	PF01391	59	112	54
604	PF00386	121	242	122
604	PF01391	61	117	57
605	PF00273	30	202	173
605	PF00273	222	394	173
605	PF00273	414	592	179
606	PF00405	25	347	323
606	PF00405	361	683	323
607	PF00210	18	159	142
608	PF02159	42	181	140
608	PF12743	552	595	44
608	PF00104	332	531	200
608	PF00105	183	252	70
609	PF00074	28	140	113
610	PF00199	28	411	384
610	PF06628	434	497	64
611	PF07714	349	606	258
611	PF00130	139	187	49
611	PF02196	57	129	73
612	PF00274	15	364	350
613	PF00031	4	92	89
614	PF00191	46	111	66
614	PF00191	201	267	67
614	PF00191	277	342	66
614	PF00191	118	183	66
615	PF00104	549	741	193
615	PF02155	26	401	376
615	PF00105	419	488	70
616	PF00202	50	436	387
617	PF16208	16	176	161
617	PF16210	493	640	148
617	PF00038	179	492	314
618	PF00091	3	212	210
618	PF03953	261	383	123
619	PF02800	157	314	158
619	PF00044	4	105	102
620	PF00260	2	50	49
621	PF18613	417	438	22
621	PF07714	510	781	272
621	PF16920	151	192	42
623	PF08563	6	30	25
623	PF07710	319	358	40
623	PF00870	99	289	191
623	PF18521	35	59	25
624	PF00011	87	184	98
625	PF04597	31	457	427
626	PF05817	9	627	619
627	PF00503	13	344	332
628	PF00125	2	91	90
628	PF16211	92	126	35
629	PF13246	426	521	96
629	PF00689	799	1008	210
629	PF00122	163	354	192
629	PF00690	43	111	69
630	PF00287	2	297	296
631	PF00274	15	364	350
632	PF10515	716	766	51
632	PF03494	675	713	39
632	PF12924	132	188	57
632	PF02177	31	131	101
632	PF12925	366	548	183
632	PF00014	290	342	53
633	PF00491	6	305	300
634	PF00061	43	184	142
635	PF00171	45	508	464
636	PF01023	5	49	45
637	PF01101	2	95	94
638	PF00069	351	613	263
638	PF00433	639	675	37
638	PF00168	171	277	107
638	PF00130	101	153	53
638	PF00130	36	88	53
639	PF00153	109	206	98
639	PF00153	206	298	93
639	PF00153	4	103	100
640	PF03098	173	718	546
641	PF02786	176	385	210
641	PF18140	525	653	129
641	PF00289	62	171	110
641	PF00364	660	727	68
641	PF02785	397	506	110
642	PF00245	55	490	436
643	PF00575	14	88	75
643	PF07541	130	244	115
644	PF00428	17	114	98
645	PF17777	111	180	70
645	PF00466	5	106	102
645	PF00428	231	316	86
646	PF03957	6	240	235
646	PF00170	250	313	64
647	PF00061	6	132	127
648	PF05383	17	74	58
648	PF08777	231	334	104
648	PF00076	113	181	69
649	PF07965	640	727	88
649	PF07974	599	630	32
649	PF08725	752	795	44
649	PF17205	25	76	52
649	PF18372	466	495	30
649	PF00362	138	382	245
650	PF00433	622	662	41
650	PF00130	102	154	53
650	PF00069	342	600	259
650	PF00168	171	277	107
650	PF00130	37	89	53
651	PF00038	79	391	313
652	PF16208	2	87	86
652	PF00038	90	401	312
653	PF01030	52	164	113
653	PF01030	359	473	115
653	PF00757	179	340	162
653	PF07714	1023	1290	268
653	PF17870	940	987	48
654	PF00018	67	113	47
654	PF00017	127	209	83
654	PF07714	245	494	250
655	PF07714	271	520	250
655	PF00018	88	135	48
655	PF00017	149	231	83
656	PF00626	313	390	78
656	PF00626	574	642	69
656	PF00626	196	271	76
656	PF00626	75	158	84
656	PF00626	454	536	83
656	PF00626	679	757	79
657	PF11934	109	228	120
657	PF01857	646	765	120
657	PF01858	373	573	201
657	PF08934	768	925	158
658	PF00069	4	287	284
659	PF00006	186	405	220
659	PF02874	63	129	67
660	PF01023	8	52	45
661	PF01652	38	197	160
662	PF00113	142	432	291
662	PF03952	3	134	132
663	PF00342	54	546	493
664	PF16276	245	293	49
664	PF03066	18	117	100
665	PF00261	49	285	237
666	PF00079	30	398	369
667	PF00056	22	161	140
667	PF02866	164	334	171
668	PF04732	9	88	80
668	PF00038	89	399	311
669	PF00038	100	411	312
669	PF04732	9	99	91
670	PF03184	222	384	163
670	PF03221	74	136	63
670	PF09026	499	598	100
670	PF04218	2	56	55
671	PF00162	9	406	398
672	PF00085	25	131	107
672	PF00085	368	472	105
672	PF13848	161	345	185
673	PF00538	25	96	72
674	PF13927	397	489	93
674	PF07714	582	910	329
674	PF00047	207	293	87
675	PF00191	109	174	66
675	PF00191	269	334	66
675	PF00191	37	102	66
675	PF00191	193	259	67
676	PF13833	557	616	60
676	PF01067	371	514	144
676	PF00648	56	352	297
677	PF00091	3	212	210
677	PF03953	261	383	123
678	PF00001	50	326	277
679	PF00235	2	140	139
680	PF00458	753	805	53
680	PF03129	1303	1404	102
680	PF00749	197	502	306
680	PF03950	504	681	178
680	PF09180	1430	1512	83
680	PF00587	1108	1287	180
680	PF00458	826	878	53
680	PF00043	96	157	62
680	PF00458	904	956	53
681	PF02518	40	194	155
681	PF00183	196	723	528
682	PF00076	18	81	64
683	PF07714	277	526	250
683	PF00017	158	240	83
683	PF00018	97	144	48
684	PF07714	247	497	251
684	PF00018	69	115	47
684	PF00017	129	211	83
685	PF00261	48	284	237
686	PF00206	58	389	332
686	PF10415	455	508	54
687	PF00096	626	650	25
687	PF00096	686	708	23
687	PF00096	656	680	25
688	PF00757	175	333	159
688	PF07714	999	1266	268
688	PF01030	51	161	111
688	PF01030	352	466	115
689	PF00191	439	504	66
689	PF00191	524	593	70
689	PF00191	367	432	66
689	PF00191	603	668	66
689	PF00191	24	89	66
689	PF00191	96	161	66
689	PF00191	255	320	66
689	PF00191	179	245	67
690	PF00664	711	986	276
690	PF00005	1053	1204	152
690	PF00005	410	559	150
690	PF00664	51	343	293
691	PF16028	145	225	81
691	PF00128	239	325	87
692	PF00365	17	324	308
692	PF00365	402	687	286
693	PF00183	191	712	522
693	PF02518	35	189	155
694	PF00448	418	637	220
694	PF02881	317	393	77
694	PF04086	27	303	277
695	PF01284	21	221	201
696	PF02798	5	77	73
696	PF00043	99	192	94
697	PF00676	66	362	297
698	PF02167	96	314	219
699	PF00041	392	466	75
699	PF00041	486	565	80
699	PF00102	677	911	235
699	PF00102	968	1227	260
699	PF12567	237	295	59
699	PF12453	7	32	26
700	PF00076	153	219	67
700	PF00076	9	80	72
701	PF00076	105	175	71
701	PF12220	3	94	92
702	PF07714	262	511	250
702	PF00017	144	226	83
702	PF00018	84	130	47
703	PF00038	102	410	309
703	PF04732	6	101	96
704	PF00833	1	122	122
705	PF16208	49	87	39
705	PF00038	90	402	313
706	PF00503	13	343	331
707	PF00191	250	315	66
707	PF00191	91	156	66
707	PF00191	174	240	67
707	PF00191	19	84	66
708	PF00318	18	118	101
708	PF00318	111	184	74
708	PF16122	202	295	94
709	PF00041	196	275	80
709	PF00041	1659	1741	83
709	PF07714	1945	2215	271
709	PF00041	100	176	77
710	PF10162	1933	2052	120
710	PF10162	2747	2872	126
710	PF13229	2227	2419	193
710	PF13229	2992	3203	212
710	PF01833	1019	1102	84
710	PF01833	1573	1658	86
710	PF01833	1486	1569	84
710	PF01833	259	340	82
710	PF01833	1389	1479	91
710	PF01833	1108	1192	85
710	PF01833	931	1010	80
711	PF00297	1	118	118
711	PF00297	113	340	228
712	PF00076	12	83	72
712	PF00076	210	275	66
713	PF00167	162	282	121
714	PF00113	142	432	291
714	PF03952	3	134	132
715	PF00108	38	291	254
715	PF02803	298	421	124
716	PF01922	17	115	99
717	PF02798	5	77	73
717	PF00043	99	192	94
718	PF02798	4	75	72
718	PF14497	98	197	100
719	PF06220	1	38	38
720	PF00626	266	343	78
720	PF00626	630	708	79
720	PF00626	407	489	83
720	PF00626	26	108	83
720	PF00626	146	221	76
720	PF00626	526	595	70
720	PF02209	792	827	36
721	PF00106	11	198	188
722	PF00505	95	163	69
722	PF09011	6	79	74
723	PF18913	203	333	131
723	PF00316	12	199	188
724	PF00503	13	343	331
725	PF00261	48	284	237
726	PF01086	2	229	228
727	PF00191	249	314	66
727	PF00191	18	83	66
727	PF00191	90	155	66
727	PF00191	173	239	67
728	PF05881	186	420	235
728	PF13671	52	175	124
729	PF13927	213	295	83
729	PF07679	327	413	87
729	PF07714	600	958	359
729	PF00047	37	114	78
730	PF02852	389	498	110
730	PF07992	42	370	329
731	PF00076	107	176	70
731	PF00076	16	85	70
731	PF11627	307	344	38
732	PF14580	1	175	175
733	PF02937	5	74	70
734	PF00644	808	1007	200
734	PF00533	385	462	78
734	PF00645	12	89	78
734	PF08063	280	331	52
734	PF05406	553	633	81
734	PF02877	663	794	132
734	PF00645	116	199	84
735	PF00245	52	487	436
736	PF01088	3	206	204
737	PF00274	15	364	350
738	PF16211	95	127	33
738	PF00125	4	94	91
739	PF16211	92	126	35
739	PF00125	2	91	90
740	PF08517	469	582	114
740	PF12547	1	270	270
