id_mutation	id_protein	id_pfam	start	end
108150	120	PF12009	460	592
108309	120	PF12009	460	592
108287	120	PF12009	460	592
108296	120	PF12009	460	592
108479	120	PF12009	460	592
108356	120	PF12009	460	592
108208	120	PF12009	460	592
108339	120	PF12009	460	592
108585	120	PF12009	460	592
108144	120	PF12009	460	592
108404	120	PF12009	460	592
108639	120	PF12009	460	592
108295	120	PF12009	460	592
108638	120	PF12009	460	592
108252	120	PF12009	460	592
108403	120	PF12009	460	592
108225	120	PF12009	460	592
108360	120	PF12009	460	592
108236	120	PF12009	460	592
17566	120	PF12009	460	592
108478	120	PF12009	460	592
108159	120	PF12009	460	592
108124	120	PF12009	460	592
17568	120	PF12009	460	592
108338	120	PF12009	460	592
108477	120	PF12009	460	592
108402	120	PF12009	460	592
166596	120	PF12009	460	592
108637	120	PF12009	460	592
108636	120	PF12009	460	592
108401	120	PF12009	460	592
151759	121	PF00069	9	265
151761	121	PF00069	9	265
40332	122	PF00082	257	495
40266	122	PF00082	257	495
40264	122	PF00082	257	495
40194	122	PF00082	257	495
40320	122	PF00082	257	495
40280	122	PF00082	257	495
160207	122	PF00082	257	495
40192	122	PF00082	257	495
40193	122	PF00082	257	495
40319	122	PF00082	257	495
40253	122	PF00082	257	495
40263	122	PF00082	257	495
6582	122	PF00082	257	495
40191	122	PF00082	257	495
40158	122	PF00082	257	495
40190	122	PF00082	257	495
40255	122	PF00082	257	495
40338	122	PF00082	257	495
40189	122	PF00082	257	495
40298	122	PF00082	257	495
40141	122	PF00082	257	495
40142	122	PF00082	257	495
40254	122	PF00082	257	495
40159	122	PF00082	257	495
40294	122	PF00082	257	495
40237	122	PF00082	257	495
40293	122	PF00082	257	495
40292	122	PF00082	257	495
40318	122	PF00082	257	495
40188	122	PF00082	257	495
40336	122	PF00082	257	495
40270	122	PF00082	257	495
6579	122	PF00082	257	495
6596	122	PF00082	257	495
40232	122	PF00082	257	495
40279	122	PF00082	257	495
40249	122	PF00082	257	495
40335	122	PF00082	257	495
6577	122	PF00082	257	495
40187	122	PF00082	257	495
40314	122	PF00082	257	495
40260	122	PF00082	257	495
40172	122	PF00082	257	495
40186	122	PF00082	257	495
40218	122	PF00082	257	495
40143	122	PF00082	257	495
40221	122	PF00082	257	495
40331	122	PF00082	257	495
40330	122	PF00082	257	495
287	122	PF00082	257	495
40231	122	PF00082	257	495
40329	122	PF00082	257	495
40257	122	PF00082	257	495
40246	122	PF00082	257	495
40222	122	PF00082	257	495
40144	122	PF00082	257	495
40235	122	PF00082	257	495
40297	122	PF00082	257	495
40274	122	PF00082	257	495
6598	122	PF00082	257	495
40138	122	PF00082	257	495
40137	122	PF00082	257	495
160211	122	PF00082	257	495
40313	122	PF00082	257	495
40227	122	PF00082	257	495
40165	122	PF00082	257	495
40262	122	PF00082	257	495
40252	122	PF00082	257	495
40185	122	PF00082	257	495
40328	122	PF00082	257	495
40278	122	PF00082	257	495
40145	122	PF00082	257	495
40146	122	PF00082	257	495
40184	122	PF00082	257	495
40327	122	PF00082	257	495
40334	122	PF00082	257	495
40225	122	PF00082	257	495
40248	122	PF00082	257	495
40268	122	PF00082	257	495
40183	122	PF00082	257	495
288	122	PF00082	257	495
40326	122	PF00082	257	495
40168	122	PF00082	257	495
40261	122	PF00082	257	495
40166	122	PF00082	257	495
160205	122	PF00082	257	495
40147	122	PF00082	257	495
40182	122	PF00082	257	495
40181	122	PF00082	257	495
40273	122	PF00082	257	495
40180	122	PF00082	257	495
40243	122	PF00082	257	495
40236	122	PF00082	257	495
40179	122	PF00082	257	495
3485	122	PF00082	257	495
40230	122	PF00082	257	495
40139	122	PF00082	257	495
40277	122	PF00082	257	495
40148	122	PF00082	257	495
23195	122	PF00082	257	495
40317	122	PF00082	257	495
40216	122	PF00082	257	495
160200	122	PF00082	257	495
6589	122	PF00082	257	495
40178	122	PF00082	257	495
40167	122	PF00082	257	495
40160	122	PF00082	257	495
6597	122	PF00082	257	495
40177	122	PF00082	257	495
40149	122	PF00082	257	495
40150	122	PF00082	257	495
40251	122	PF00082	257	495
40310	122	PF00082	257	495
40333	122	PF00082	257	495
40151	122	PF00082	257	495
40242	122	PF00082	257	495
6581	122	PF00082	257	495
6590	122	PF00082	257	495
40223	122	PF00082	257	495
40212	122	PF09286	33	176
40315	122	PF09286	33	176
40169	122	PF09286	33	176
40289	122	PF09286	33	176
40272	122	PF09286	33	176
40307	122	PF09286	33	176
40250	122	PF09286	33	176
40211	122	PF09286	33	176
40210	122	PF09286	33	176
40288	122	PF09286	33	176
40224	122	PF09286	33	176
40164	122	PF09286	33	176
6591	122	PF09286	33	176
6594	122	PF09286	33	176
160203	122	PF09286	33	176
40209	122	PF09286	33	176
40208	122	PF09286	33	176
40324	122	PF09286	33	176
40287	122	PF09286	33	176
40229	122	PF09286	33	176
40286	122	PF09286	33	176
40207	122	PF09286	33	176
40153	122	PF09286	33	176
40206	122	PF09286	33	176
160210	122	PF09286	33	176
40306	122	PF09286	33	176
40205	122	PF09286	33	176
6585	122	PF09286	33	176
40271	122	PF09286	33	176
40162	122	PF09286	33	176
40285	122	PF09286	33	176
40154	122	PF09286	33	176
160202	122	PF09286	33	176
40305	122	PF09286	33	176
40204	122	PF09286	33	176
40304	122	PF09286	33	176
160212	122	PF09286	33	176
6592	122	PF09286	33	176
160201	122	PF09286	33	176
40155	122	PF09286	33	176
40203	122	PF09286	33	176
160209	122	PF09286	33	176
40202	122	PF09286	33	176
40284	122	PF09286	33	176
40323	122	PF09286	33	176
40217	122	PF09286	33	176
6578	122	PF09286	33	176
40258	122	PF09286	33	176
160204	122	PF09286	33	176
40201	122	PF09286	33	176
40303	122	PF09286	33	176
160213	122	PF09286	33	176
40200	122	PF09286	33	176
6584	122	PF09286	33	176
40228	122	PF09286	33	176
40199	122	PF09286	33	176
40171	122	PF09286	33	176
40198	122	PF09286	33	176
22607	123	PF00400	95	133
152712	123	PF00400	95	133
152707	123	PF00400	95	133
152711	123	PF00400	95	133
152708	123	PF00400	271	309
22608	123	PF00400	357	394
169462	123	PF00400	357	394
169464	123	PF00400	320	353
169463	123	PF00400	320	353
137863	127	PF00623	358	525
137873	127	PF00623	358	525
137892	127	PF00623	358	525
137904	127	PF00623	358	525
137922	127	PF00623	358	525
137880	127	PF04983	528	703
137864	127	PF04983	528	703
137891	127	PF04983	528	703
137925	127	PF04983	528	703
168440	127	PF04983	528	703
137879	127	PF04983	528	703
21361	127	PF04983	528	703
137870	127	PF04983	528	703
137884	127	PF04983	528	703
137882	127	PF04983	528	703
137890	127	PF04983	528	703
137903	127	PF04983	528	703
137878	127	PF04983	528	703
137865	127	PF04983	528	703
137883	127	PF04983	528	703
137926	127	PF04983	528	703
168438	127	PF04983	528	703
137859	127	PF04983	528	703
21365	127	PF04983	528	703
137921	127	PF04983	528	703
168444	127	PF04997	12	356
137881	127	PF04997	12	356
137885	127	PF04997	12	356
2156	127	PF04997	12	356
168431	127	PF04997	12	356
137875	127	PF04997	12	356
21364	127	PF04997	12	356
137909	127	PF04997	12	356
137874	127	PF04997	12	356
168439	127	PF04997	12	356
137923	127	PF04997	12	356
168441	127	PF04997	12	356
137860	127	PF04998	841	1316
168434	127	PF04998	841	1316
168435	127	PF04998	841	1316
137920	127	PF04998	841	1316
137861	127	PF04998	841	1316
137894	127	PF04998	841	1316
137886	127	PF04998	841	1316
137924	127	PF04998	841	1316
137887	127	PF04998	841	1316
168432	127	PF04998	841	1316
137872	127	PF04998	841	1316
137919	127	PF04998	841	1316
137862	127	PF04998	841	1316
137868	127	PF04998	841	1316
137893	127	PF04998	841	1316
137877	127	PF04998	841	1316
168443	127	PF04998	841	1316
137910	127	PF04998	841	1316
137898	127	PF04998	841	1316
137871	127	PF04998	841	1316
137918	127	PF04998	841	1316
137889	127	PF04998	841	1316
21363	127	PF04998	841	1316
137907	127	PF04998	841	1316
137902	127	PF04998	841	1316
137901	127	PF04998	841	1316
137917	127	PF04998	841	1316
137916	127	PF04998	841	1316
137876	127	PF04998	841	1316
3356	127	PF04998	841	1316
21362	127	PF04998	841	1316
137915	127	PF04998	841	1316
137897	127	PF04998	841	1316
137927	127	PF04998	841	1316
137899	127	PF05000	728	834
137905	127	PF05000	728	834
137867	127	PF05000	728	834
137908	127	PF05000	728	834
137913	127	PF05000	728	834
168442	127	PF05000	728	834
137900	127	PF05000	728	834
168437	127	PF05000	728	834
155913	128	PF00071	15	177
155914	128	PF00071	15	177
155915	128	PF00071	15	177
155916	128	PF00071	15	177
71931	133	PF05721	61	277
163032	133	PF05721	61	277
71944	133	PF05721	61	277
71945	133	PF05721	61	277
71939	133	PF05721	61	277
71973	133	PF05721	61	277
71955	133	PF05721	61	277
71965	133	PF05721	61	277
71943	133	PF05721	61	277
71934	133	PF05721	61	277
10871	133	PF05721	61	277
71954	133	PF05721	61	277
71972	133	PF05721	61	277
71953	133	PF05721	61	277
71976	133	PF05721	61	277
71948	133	PF05721	61	277
71959	133	PF05721	61	277
71928	133	PF05721	61	277
71958	133	PF05721	61	277
71971	133	PF05721	61	277
71970	133	PF05721	61	277
71947	133	PF05721	61	277
71941	133	PF05721	61	277
71938	133	PF05721	61	277
71952	133	PF05721	61	277
71951	133	PF05721	61	277
71937	133	PF05721	61	277
71933	133	PF05721	61	277
71929	133	PF05721	61	277
71975	133	PF05721	61	277
912	133	PF05721	61	277
71940	133	PF05721	61	277
71962	133	PF05721	61	277
71950	133	PF05721	61	277
71964	133	PF05721	61	277
71946	133	PF05721	61	277
71932	133	PF05721	61	277
71961	133	PF05721	61	277
71969	133	PF05721	61	277
10870	133	PF05721	61	277
71968	133	PF05721	61	277
71927	133	PF05721	61	277
71930	133	PF05721	61	277
71925	133	PF05721	61	277
71960	133	PF05721	61	277
140452	134	PF10436	69	222
140466	134	PF10436	69	222
140461	134	PF10436	69	222
140445	134	PF10436	69	222
168695	134	PF10436	69	222
168694	134	PF10436	69	222
140449	134	PF10436	69	222
140446	134	PF10436	69	222
140459	134	PF10436	69	222
140463	134	PF02518	265	403
140442	134	PF02518	265	403
140462	134	PF02518	265	403
140443	134	PF02518	265	403
140453	134	PF02518	265	403
140465	134	PF02518	265	403
140454	134	PF02518	265	403
140448	134	PF02518	265	403
140451	134	PF02518	265	403
140450	134	PF02518	265	403
140455	134	PF02518	265	403
2204	134	PF02518	265	403
158110	136	PF00595	133	212
145169	138	PF12179	706	742
145173	138	PF12179	706	742
145187	138	PF12179	706	742
145177	138	PF12179	706	742
145172	138	PF12179	706	742
3959	138	PF12179	706	742
145162	138	PF18397	389	663
145192	138	PF18397	389	663
145163	138	PF18397	389	663
21893	138	PF18397	389	663
145153	138	PF18397	389	663
145164	138	PF18397	389	663
145193	138	PF18397	389	663
145146	138	PF18397	389	663
145178	138	PF18397	389	663
145143	138	PF18397	389	663
145165	138	PF18397	389	663
145166	138	PF18397	389	663
145141	138	PF18397	389	663
145174	138	PF18397	389	663
145144	138	PF18397	389	663
145147	138	PF18397	389	663
145167	138	PF18397	389	663
145194	138	PF18397	389	663
145154	138	PF18397	389	663
145185	138	PF18397	389	663
145149	138	PF18397	389	663
145157	138	PF18397	389	663
145158	138	PF00069	15	297
145176	138	PF00069	15	297
145195	138	PF00069	15	297
145159	138	PF00069	15	297
145188	138	PF00069	15	297
145145	138	PF00069	15	297
145140	138	PF00069	15	297
145151	138	PF00069	15	297
145156	138	PF00069	15	297
145196	138	PF00069	15	297
145197	138	PF00069	15	297
145160	138	PF00069	15	297
145142	138	PF00069	15	297
145198	138	PF00069	15	297
145179	138	PF00069	15	297
145180	138	PF00069	15	297
145170	138	PF00069	15	297
168891	138	PF00069	15	297
145181	138	PF00069	15	297
168892	138	PF00069	15	297
145182	138	PF00069	15	297
145189	138	PF00069	15	297
165300	140	PF00018	618	674
92965	140	PF00018	618	674
165281	140	PF00018	618	674
92918	140	PF00018	618	674
92947	140	PF00018	618	674
165310	140	PF00018	618	674
92920	140	PF00018	618	674
15517	140	PF00018	618	674
15533	140	PF00018	618	674
92968	140	PF00018	618	674
92932	140	PF00018	618	674
165298	140	PF00595	490	568
93002	140	PF00595	490	568
15534	140	PF00595	490	568
92938	140	PF00595	490	568
92954	140	PF00595	490	568
15535	140	PF00595	490	568
92929	140	PF00595	490	568
92937	140	PF00595	490	568
92951	140	PF00595	490	568
165304	140	PF00595	490	568
165283	140	PF00595	490	568
15526	140	PF00595	490	568
15514	140	PF00595	490	568
92943	140	PF00595	490	568
92964	140	PF00625	738	912
92944	140	PF00625	738	912
92986	140	PF00625	738	912
15518	140	PF00625	738	912
92926	140	PF00625	738	912
92913	140	PF00625	738	912
15527	140	PF00625	738	912
165292	140	PF00625	738	912
165296	140	PF00625	738	912
165290	140	PF00625	738	912
92935	140	PF00625	738	912
93000	140	PF00625	738	912
92995	140	PF00625	738	912
92934	140	PF00625	738	912
92975	140	PF00625	738	912
92987	140	PF00625	738	912
92984	140	PF00625	738	912
92967	140	PF00625	738	912
15516	140	PF00625	738	912
92922	140	PF00625	738	912
165286	140	PF00625	738	912
165291	140	PF00625	738	912
15521	140	PF00625	738	912
92971	140	PF00625	738	912
92950	140	PF00625	738	912
15536	140	PF00625	738	912
92998	140	PF00625	738	912
165295	140	PF00625	738	912
92980	140	PF00625	738	912
92974	140	PF00625	738	912
92973	140	PF00625	738	912
92949	140	PF00625	738	912
15537	140	PF02828	406	457
92939	140	PF02828	406	457
92923	140	PF02828	406	457
92981	140	PF02828	406	457
92993	140	PF02828	347	400
92985	140	PF02828	347	400
92970	140	PF02828	347	400
92982	140	PF02828	347	400
92911	140	PF02828	347	400
15523	140	PF02828	347	400
165309	140	PF00069	12	276
92919	140	PF00069	12	276
92994	140	PF00069	12	276
15520	140	PF00069	12	276
165289	140	PF00069	12	276
92907	140	PF00069	12	276
165287	140	PF00069	12	276
165302	140	PF00069	12	276
15522	140	PF00069	12	276
92959	140	PF00069	12	276
15532	140	PF00069	12	276
92962	140	PF00069	12	276
165282	140	PF00069	12	276
92927	140	PF00069	12	276
92979	140	PF00069	12	276
93001	140	PF00069	12	276
92983	140	PF00069	12	276
92933	140	PF00069	12	276
92946	140	PF00069	12	276
92942	140	PF00069	12	276
15519	140	PF00069	12	276
3109	140	PF00069	12	276
92931	140	PF00069	12	276
15524	140	PF00069	12	276
92972	140	PF00069	12	276
92960	140	PF00069	12	276
165294	140	PF00069	12	276
92916	140	PF00069	12	276
92999	140	PF00069	12	276
92945	140	PF00069	12	276
165299	140	PF00069	12	276
92996	140	PF00069	12	276
92948	140	PF00069	12	276
92928	140	PF00069	12	276
165311	140	PF00069	12	276
165312	140	PF00069	12	276
92955	140	PF00069	12	276
92966	140	PF00069	12	276
92941	140	PF00069	12	276
92917	140	PF00069	12	276
15531	140	PF00069	12	276
92976	140	PF00069	12	276
92908	140	PF00069	12	276
165308	140	PF00069	12	276
66342	143	PF00069	133	383
146890	147	PF00076	235	305
146874	147	PF00076	235	305
146863	147	PF00076	235	305
146873	147	PF00076	235	305
146869	147	PF00076	150	219
146852	147	PF00076	150	219
130144	149	PF00122	121	329
130194	149	PF00122	121	329
130112	149	PF00122	121	329
130140	149	PF00122	121	329
130192	149	PF00122	121	329
130156	149	PF00122	121	329
20911	149	PF00122	121	329
130230	149	PF00122	121	329
130218	149	PF00122	121	329
130166	149	PF00122	121	329
168133	149	PF00122	121	329
130219	149	PF00122	121	329
130157	149	PF00122	121	329
130151	149	PF00122	121	329
130233	149	PF00122	121	329
130135	149	PF00122	121	329
168125	149	PF00122	121	329
130167	149	PF00122	121	329
130119	149	PF00122	121	329
130128	149	PF00122	121	329
130224	149	PF00122	121	329
130147	149	PF00122	121	329
130121	149	PF00122	121	329
130169	149	PF00122	121	329
130168	149	PF00122	121	329
130129	149	PF00122	121	329
20917	149	PF00122	121	329
130195	149	PF00122	121	329
130104	149	PF00122	121	329
130170	149	PF00122	121	329
130171	149	PF00122	121	329
130103	149	PF00689	784	987
130182	149	PF00689	784	987
168132	149	PF00689	784	987
130183	149	PF00689	784	987
130237	149	PF00689	784	987
130206	149	PF00689	784	987
130207	149	PF00689	784	987
130126	149	PF00689	784	987
130208	149	PF00689	784	987
130159	149	PF00689	784	987
130221	149	PF00689	784	987
130120	149	PF00689	784	987
130184	149	PF00689	784	987
20915	149	PF00689	784	987
20916	149	PF00689	784	987
130185	149	PF00689	784	987
130131	149	PF00689	784	987
130209	149	PF00689	784	987
130186	149	PF00689	784	987
130110	149	PF00689	784	987
130111	149	PF00689	784	987
20912	149	PF00689	784	987
130210	149	PF00689	784	987
130222	149	PF00689	784	987
130153	149	PF00689	784	987
130211	149	PF00689	784	987
130154	149	PF00689	784	987
130238	149	PF00689	784	987
130212	149	PF00689	784	987
130138	149	PF00689	784	987
130134	149	PF00689	784	987
168127	149	PF00689	784	987
130187	149	PF00689	784	987
20913	149	PF00689	784	987
130117	149	PF00689	784	987
130213	149	PF00689	784	987
130214	149	PF00689	784	987
130215	149	PF00689	784	987
130228	149	PF00689	784	987
130155	149	PF00689	784	987
130188	149	PF00689	784	987
130189	149	PF00689	784	987
130223	149	PF00689	784	987
130217	149	PF00690	4	72
130229	149	PF00690	4	72
20918	149	PF00690	4	72
168128	149	PF00690	4	72
130139	149	PF00690	4	72
130239	149	PF00690	4	72
130106	149	PF00690	4	72
2038	149	PF00690	4	72
130161	149	PF00690	4	72
130143	149	PF08282	683	747
130108	149	PF08282	683	747
130180	149	PF08282	683	747
130203	149	PF08282	683	747
2039	149	PF08282	683	747
130204	149	PF08282	683	747
130181	149	PF08282	683	747
130158	149	PF13246	418	528
130240	149	PF13246	418	528
130145	149	PF13246	418	528
130197	149	PF13246	418	528
130173	149	PF13246	418	528
130141	149	PF13246	418	528
130198	149	PF13246	418	528
130113	149	PF13246	418	528
130174	149	PF13246	418	528
130149	149	PF13246	418	528
130191	149	PF13246	418	528
130127	149	PF13246	418	528
130146	149	PF13246	418	528
130199	149	PF13246	418	528
130200	149	PF13246	418	528
130132	149	PF13246	418	528
168130	149	PF13246	418	528
130114	149	PF13246	418	528
130231	149	PF13246	418	528
130124	149	PF13246	418	528
130241	149	PF13246	418	528
130234	149	PF13246	418	528
145015	150	PF02750	193	395
145014	150	PF10581	1	31
39858	151	PF00621	425	606
39849	151	PF00621	425	606
160181	151	PF00621	425	606
39838	151	PF19056	886	1368
39844	151	PF19056	886	1368
39846	151	PF19056	886	1368
39855	151	PF19056	886	1368
39841	151	PF19056	886	1368
39847	151	PF19056	886	1368
39864	151	PF19056	886	1368
39848	151	PF19056	886	1368
39842	151	PF19056	886	1368
39860	151	PF19056	886	1368
39861	151	PF19056	886	1368
39839	151	PF19056	886	1368
39862	151	PF19056	886	1368
39853	151	PF19056	886	1368
6552	151	PF19056	886	1368
39856	151	PF19056	886	1368
39854	151	PF19057	629	778
39836	151	PF19057	629	778
39837	151	PF19057	629	778
39843	151	PF19057	629	778
39840	151	PF19057	629	778
39835	151	PF19057	629	778
54847	152	PF00307	176	282
54889	152	PF00307	176	282
54888	152	PF00307	176	282
54805	152	PF00307	176	282
54851	152	PF00307	176	282
54857	152	PF00307	57	162
54811	152	PF00307	57	162
54809	152	PF00307	57	162
54925	152	PF00307	57	162
54841	152	PF00307	57	162
54890	152	PF00307	57	162
54812	152	PF00307	57	162
54840	152	PF00307	57	162
575	152	PF00435	531	639
54898	152	PF00435	531	639
54824	152	PF00435	531	639
54936	152	PF00435	531	639
54894	152	PF00435	531	639
161662	152	PF00435	531	639
54923	152	PF00435	531	639
3550	152	PF00435	531	639
54884	152	PF00435	531	639
161663	152	PF00435	531	639
54868	152	PF00435	1694	1799
54836	152	PF00435	1694	1799
