uniprot,tipo,start,end
Q9H0N0,Ras,15,175
Q9NRY4,Ras,154,249
P61026,Ras,11,172
Q92737,Ras,6,180
Q96P47,Ras,93,251
Q8WUD1,Ras,8,169
P51148,Ras,23,184
P51153,Ras,10,171
O14807,Ras,15,177
Q9H0U4,Ras,10,171
P62491,Ras,13,174
P61586,Ras,7,180
P63000,Ras,5,178
O95755,Ras,125,289
P03950,RnaseA,28,140
O60930,RNase_H,138,282
Q9NVM6,RRM_1,187,241
Q13310,RRM_1,193,261
Q13310,RRM_1,101,168
Q13310,RRM_1,13,83
Q13310,RRM_1,296,364
O95319,RRM_1,425,495
O95319,RRM_1,134,202
O95319,RRM_1,42,113
Q8WXF1,RRM_1,84,148
Q8WXF1,RRM_1,158,223
H0Y6E7,RRM_1,12,82
E7ET15,RRM_1,275,348
Q13151,RRM_1,100,168
Q13151,RRM_1,9,78
Q8TC92,RRM_1,144,204
P08621,RRM_1,105,175
Q9P2K5,RRM_1,525,593
Q9P2K5,RRM_1,102,172
Q9P2K5,RRM_1,235,304
Q15287,RRM_1,163,234
Q96E39,RRM_1,10,80
Q8N6W0,RRM_1,402,472
Q8N6W0,RRM_1,136,204
Q8N6W0,RRM_1,47,116
Q96DU9,RRM_1,201,270
Q96DU9,RRM_1,304,372
Q96DU9,RRM_1,108,176
Q96DU9,RRM_1,20,90
Q01130,RRM_1,16,86
P52272,RRM_1,655,723
P52272,RRM_1,73,143
P52272,RRM_1,206,275
P38159,RRM_1,10,80
Q15056,RRM_1,44,112
Q76FK4,RRM_1,10,83
Q9NZI8,RRM_1,83,150
Q9NZI8,RRM_1,4,69
P62995,RRM_1,120,190
Q9Y5S9,RRM_1,75,145
Q92804,RRM_1,236,314
Q9P2N5,RRM_1,602,668
Q86V81,RRM_1,108,177
Q9UKA9,RRM_1,457,520
P26378,RRM_1,304,374
P26378,RRM_1,53,123
P26378,RRM_1,139,207
Q9NWH9,RRM_1,386,456
Q9BQ04,RRM_1,4,66
Q9BQ04,RRM_1,80,142
P23588,RRM_1,98,167
P31483,RRM_1,108,178
P31483,RRM_1,9,77
P31483,RRM_1,216,280
Q16630,RRM_1,83,154
Q9UHX1,RRM_1,131,201
Q9UHX1,RRM_1,228,298
P18615,RRM_1,267,326
P29558,RRM_1,64,129
P29558,RRM_1,143,209
P14866,RRM_1,104,162
O75494,RRM_1,12,82
P05455,RRM_1,113,181
F8W930,RRM_1,5,69
F8W930,RRM_1,84,157
Q9BY77,RRM_1,282,345
Q93062,RRM_1,26,89
O43251,RRM_1,123,191
Q13148,RRM_1,106,172
Q13148,RRM_1,193,243
Q01081,RRM_1,82,141
G3V4C1,RRM_1,18,81
Q8IUH3,RRM_1,31,97
Q8IUH3,RRM_1,113,186
Q8IUH3,RRM_1,396,458
Q8IUH3,RRM_1,257,317
Q96EP5,RRM_1,115,184
Q96EP5,RRM_1,12,81
P26599,RRM_1,186,252
P26599,RRM_1,456,521
P55795,RRM_1,113,182
P55795,RRM_1,291,358
P55795,RRM_1,13,84
P09651,RRM_1,16,85
P09651,RRM_1,107,176
Q86SE5,RRM_1,23,86
Q96DH6,RRM_1,23,92
Q96DH6,RRM_1,112,181
H0YIB4,RRM_1,4,63
H0YIB4,RRM_1,61,109
Q9Y580,RRM_1,12,81
Q86U06,RRM_1,265,335
Q86U06,RRM_1,168,236
P23246,RRM_1,373,440
P23246,RRM_1,299,363
P33240,RRM_1,18,88
Q9NW13,RRM_1,116,185
Q9NW13,RRM_1,6,74
Q9NW13,RRM_1,337,410
Q96J87,RRM_1,398,468
Q96J87,RRM_1,136,204
Q96J87,RRM_1,48,117
Q96PK6,RRM_1,81,143
Q96PK6,RRM_1,3,66
Q08170,RRM_1,4,66
Q08170,RRM_1,106,171
Q9GZT3,RRM_1,21,89
Q9NWB1,RRM_1,119,187
Q8IXT5,RRM_1,402,471
Q8IXT5,RRM_1,286,354
Q8WXF0,RRM_1,12,82
P52597,RRM_1,113,182
P52597,RRM_1,291,358
Q92879,RRM_1,403,473
Q92879,RRM_1,110,178
Q92879,RRM_1,18,88
Q14103,RRM_1,99,168
Q14103,RRM_1,184,255
Q9BRL6,RRM_1,16,86
Q16629,RRM_1,13,78
Q9BWF3,RRM_1,4,66
Q9BWF3,RRM_1,80,142
H0Y8G5,RRM_1,32,101
H0Y8G5,RRM_1,117,188
Q9Y6M1,RRM_1,5,69
Q9Y6M1,RRM_1,84,151
Q07955,RRM_1,18,85
Q07955,RRM_1,123,186
Q15434,RRM_1,58,123
Q15434,RRM_1,137,203
Q15233,RRM_1,76,140
Q15233,RRM_1,150,217
Q15020,RRM_1,803,872
Q15020,RRM_1,706,775
P52298,RRM_1,42,112
Q05519,RRM_1,35,106
Q8NDT2,RRM_1,339,408
Q8NDT2,RRM_1,420,482
Q9NQZ3,RRM_1,42,109
Q9NQZ3,RRM_1,207,274
Q9NQZ3,RRM_1,372,439
P84103,RRM_1,12,77
P0DN76,RRM_1,82,141
P19338,RRM_1,574,641
P19338,RRM_1,488,554
P19338,RRM_1,395,460
P19338,RRM_1,309,377
O60812,RRM_1,18,81
Q9Y3B4,RRM_1,21,88
Q5SZQ8,RRM_1,382,452
Q5SZQ8,RRM_1,97,165
Q5SZQ8,RRM_1,9,78
P31942,RRM_1,18,87
P31942,RRM_1,197,264
P22626,RRM_1,114,183
P22626,RRM_1,23,92
Q9H361,RRM_1,193,262
Q9H361,RRM_1,101,168
Q9H361,RRM_1,296,364
Q9H361,RRM_1,13,83
Q8WVV9,RRM_1,78,130
Q12849,RRM_1,252,320
O14979,RRM_1,235,305
O14979,RRM_1,150,219
Q9NR90,RRM_1,42,109
Q5JQF8,RRM_1,4,74
Q5JQF8,RRM_1,92,159
Q99729,RRM_1,71,140
Q99729,RRM_1,155,224
Q5QPL9,RRM_1,23,86
Q01844,RRM_1,363,441
O43347,RRM_1,22,91
O43347,RRM_1,111,180
G8JLB6,RRM_1,113,182
G8JLB6,RRM_1,291,358
G8JLB6,RRM_1,13,84
P31943,RRM_1,113,182
P31943,RRM_1,291,358
P31943,RRM_1,13,84
Q14966,RRM_1,678,737
P55884,RRM_1,202,260
P57052,RRM_1,12,81
Q13283,RRM_1,342,406
Q4VXU2,RRM_1,193,262
Q4VXU2,RRM_1,13,83
Q4VXU2,RRM_1,101,168
Q4VXU2,RRM_1,296,364
J3KTL2,RRM_1,18,85
J3KTL2,RRM_1,123,186
P0CB38,RRM_1,192,260
P0CB38,RRM_1,100,167
P0CB38,RRM_1,12,82
P0CB38,RRM_1,295,363
P11940,RRM_1,193,262
P11940,RRM_1,101,168
P11940,RRM_1,13,83
P11940,RRM_1,296,364
Q9BTD8,RRM_1,383,453
Q14011,RRM_1,8,78
O95628,RRM_1,111,187
O15042,RRM_1,276,349
P09012,RRM_1,210,275
P09012,RRM_1,12,83
Q13247,RRM_1,4,66
Q13247,RRM_1,112,177
P98179,RRM_1,8,78
Q8TBF4,RRM_1,12,82
Q5VV67,RRM_1,1545,1608
P51991,RRM_1,128,199
P51991,RRM_1,37,106
P26368,RRM_1,261,331
P26368,RRM_1,151,225
P26368,RRM_1,399,460
P49756,RRM_1,89,158
Q9H0L4,RRM_1,18,88
Q9UN86,RRM_1,333,398
Q12926,RRM_1,41,111
Q12926,RRM_1,278,348
Q12926,RRM_1,127,195
Q96T37,RRM_1,376,445
Q96T37,RRM_1,179,246
Q15717,RRM_1,22,92
Q15717,RRM_1,246,316
Q15717,RRM_1,108,176
P08579,RRM_1,153,219
P08579,RRM_1,9,80
Q9UPS6,RRM_1,108,175
D6R9P3,RRM_1,72,141
D6R9P3,RRM_1,156,224
P35637,RRM_1,287,365
P07910,RRM_1,18,81
Q32P51,RRM_1,16,85
Q32P51,RRM_1,107,178
Q14151,RRM_1,409,479
Q14576,RRM_1,41,111
Q14576,RRM_1,286,356
Q14576,RRM_1,127,195
Q8N684,RRM_1,84,156
O15047,RRM_1,99,166
Q13242,RRM_1,16,83
Q13242,RRM_1,113,176
Q4G0J3,RRM_1,127,190
Q9BZC1,RRM_1,154,222
Q9BZC1,RRM_1,56,125
Q9BZC1,RRM_1,430,473
O60506,RRM_1,164,232
O60506,RRM_1,340,402
O60506,RRM_1,245,312
Q14498,RRM_1,252,322
Q14498,RRM_1,155,223
Q8NG50,RRM_1,27,90
P98175,RRM_1,131,202
O43390,RRM_1,343,405
O43390,RRM_1,167,235
O43390,RRM_1,248,315
Q9BYG3,RRM_1,47,117
Q9Y4C8,RRM_1,732,805
Q9Y4C8,RRM_1,404,474
Q9Y4C8,RRM_1,834,906
Q9Y4C8,RRM_1,4,73
Q9Y4C8,RRM_1,296,363
Q9Y4C8,RRM_1,589,653
Q86U42,RRM_1,174,243
Q96I25,RRM_1,323,383
Q92904,RRM_1,42,109
O75821,RRM_1,241,308
Q13243,RRM_1,6,68
Q13243,RRM_1,110,175
Q15424,RRM_1,409,478
A0AV96,RRM_1,73,141
A0AV96,RRM_1,248,312
A0AV96,RRM_1,153,220
Q6ZRY4,RRM_1,33,97
A6NFN3,RRM_1,101,169
Q9NTZ6,RRM_1,858,928
Q9NTZ6,RRM_1,432,501
Q9NTZ6,RRM_1,547,614
Q9H0Z9,RRM_1,36,103
P42696,RRM_1,289,358
P42696,RRM_1,187,234
O00425,RRM_1,83,150
O00425,RRM_1,4,69
Q01085,RRM_1,99,169
Q01085,RRM_1,11,79
Q01085,RRM_1,207,271
Q86SG3,RRM_1,42,109
Q86SG3,RRM_1,207,274
O14746,RVT_1,802,915
Q96P63,Serpin,6,405
P07093,Serpin,30,398
P29622,Serpin,53,424
P50453,Serpin,6,376
P50452,Serpin,6,374
P29508,Serpin,6,390
Q99574,Serpin,24,397
P50454,Serpin,45,409
P36955,Serpin,56,415
P00441,Sod_Cu,15,150
O14773,Peptidase_S8,257,495
P29122,Peptidase_S8,196,479
P29144,Peptidase_S8,35,500
Q92824,Peptidase_S8,162,445
Q7L0J3,Sugar_tr,148,484
P11166,Sugar_tr,16,467
Q96GW7,Sushi,815,871
P13611,Sushi,3296,3352
Q9UBS5,Sushi,101,157
O14594,Sushi,1215,1271
Q9BS26,Thioredoxin,30,138
P07237,Thioredoxin,25,131
P07237,Thioredoxin,368,472
P30101,Thioredoxin,26,130
P30101,Thioredoxin,377,482
O43396,Thioredoxin,6,107
Q15084,Thioredoxin,161,267
Q15084,Thioredoxin,26,129
P10599,Thioredoxin,2,103
Q8N427,Thioredoxin,11,115
O76003,Thioredoxin,13,114
Q13087,Thioredoxin,44,149
Q13087,Thioredoxin,389,493
P22692,Thyroglobulin_1,174,249
P0DP58,Toxin_TOLIP,21,92
P00746,Trypsin,26,248
P00749,Trypsin,179,419
O14514,TSP_1,413,461
O14514,TSP_1,526,574
O14514,TSP_1,358,406
O14514,TSP_1,471,519
O14514,TSP_1,265,314
P68366,Tubulin,3,214
P68371,Tubulin,3,212
Q9BUF5,Tubulin,3,212
Q9UJT1,Tubulin,2,214
Q13885,Tubulin,3,212
A0A0B4J269,Tubulin,362,559
P0DPH8,Tubulin,3,214
P23258,Tubulin,4,215
Q71U36,Tubulin,3,214
P68363,Tubulin,3,214
P04350,Tubulin,3,212
Q9BQE3,Tubulin,3,214
Q3ZCM7,Tubulin,3,212
Q9BVA1,Tubulin,3,212
P07437,Tubulin,3,212
Q9NRH3,Tubulin,4,215
Q9NY65,Tubulin,3,214
Q6PEY2,Tubulin,3,214
Q9UJT0,Tubulin,3,219
Q13509,Tubulin,3,212
Q9NY47,VWA,291,464
A1KZ92,VWC,1395,1450
Q9NZV1,VWC,819,873
Q9NZV1,VWC,679,734
Q9NZV1,VWC,753,808
Q9NZV1,VWC,403,456
Q9NZV1,VWC,336,390
Q9NZV1,VWC,608,662
P02452,VWC,40,95
P19957,WAP,72,116
Q9C0B9,zf-CCHC,1131,1148
P62633,zf-CCHC,4,21
P62633,zf-CCHC,156,173
P62633,zf-CCHC,52,69
P62633,zf-CCHC,96,113
P62633,zf-CCHC,72,89
P62633,zf-CCHC,117,134
P62633,zf-CCHC,135,152
Q9H9Z2,zf-CCHC,137,154
Q9BQ04,zf-CCHC,160,177
Q8N567,zf-CCHC,184,201
Q8N567,zf-CCHC,211,228
Q8WYQ9,zf-CCHC,906,923
Q8TBF4,zf-CCHC,105,122
Q5TAX3,zf-CCHC,1357,1374
Q5TAX3,zf-CCHC,1293,1310
Q6ZN17,zf-CCHC,127,144
Q6ZN17,zf-CCHC,149,166
O95639,zf-CCHC,243,260
Q15637,zf-CCHC,278,293
Q8N3Z6,zf-CCHC,241,258
Q9NUD5,zf-CCHC,351,368
Q9BWF3,zf-CCHC,160,177
Q05996,Zona_pellucida,372,635
P28827,Y_phosphatase,923,1153
P28827,Y_phosphatase,1213,1447
P17706,Y_phosphatase,42,274
Q06124,Y_phosphatase,273,520
P29350,Y_phosphatase,270,514
P10586,Y_phosphatase,1375,1606
P10586,Y_phosphatase,1664,1897
Q12974,Y_phosphatase,8,149
P43378,Y_phosphatase,327,573
Q12923,Y_phosphatase,2237,2466
Q13332,Y_phosphatase,1416,1647
Q13332,Y_phosphatase,1705,1938
P18433,Y_phosphatase,558,790
P18433,Y_phosphatase,265,500
P18031,Y_phosphatase,40,276
Q92932,Y_phosphatase,770,1004
Q05209,Y_phosphatase,58,292
Q16825,Y_phosphatase,921,1166
P23469,Y_phosphatase,159,393
P23469,Y_phosphatase,451,688
P23471,Y_phosphatase,1750,1991
P23471,Y_phosphatase,2048,2281
O14522,Y_phosphatase,912,1142
O14522,Y_phosphatase,1202,1436
Q16827,Y_phosphatase,962,1194
P54829,Y_phosphatase,323,553
Q9HD43,Y_phosphatase,844,1078
Q92729,Y_phosphatase,913,1143
Q92729,Y_phosphatase,1203,1438
P23468,Y_phosphatase,1380,1611
P23468,Y_phosphatase,1669,1902
P08575,Y_phosphatase,677,911
P08575,Y_phosphatase,968,1227
Q9H3S7,Y_phosphatase,1217,1451
P35236,Y_phosphatase,119,349
P10276,Hormone_recep,224,401
P04150,Hormone_recep,549,741
P13056,Hormone_recep,378,574
P03372,Hormone_recep,332,531
Q07869,Hormone_recep,264,449
P10827,Hormone_recep,204,379
P10276,zf-C4,86,155
P04150,zf-C4,419,488
P13056,zf-C4,111,180
P03372,zf-C4,183,252
Q07869,zf-C4,100,168
P10827,zf-C4,51,122
Q00796,ADH_zinc_N,183,313
P49327,ADH_zinc_N,1679,1816
P55084,Thiolase_N,54,324
P09110,Thiolase_N,38,291
P49327,ketoacyl-synt,1,239
Q06278,Fer2,9,79
P53634,Peptidase_C1,231,458
P09104,Enolase_C,142,432
P06733,Enolase_C,142,432
P13929,Enolase_C,142,432
P00403,COX2,95,214
Q9NRF8,GATase,309,546
P31327,GATase,221,397
P27708,GATase,179,356
P17812,GATase,309,546
P50991,Cpn60_TCP1,44,539
Q96SF2,Cpn60_TCP1,43,525
P50990,Cpn60_TCP1,39,529
Q92526,Cpn60_TCP1,30,526
P49368,Cpn60_TCP1,33,527
P17987,Cpn60_TCP1,28,535
P78371,Cpn60_TCP1,35,525
Q99832,Cpn60_TCP1,32,524
Q9NPJ1,Cpn60_TCP1,29,570
P40227,Cpn60_TCP1,30,526
P48643,Cpn60_TCP1,44,537
P10809,Cpn60_TCP1,47,550
P15104,Gln-synt_C,110,361
P60174,TIM,7,248
P98194,E1-E2_ATPase,133,328
P23634,E1-E2_ATPase,185,302
P23634,E1-E2_ATPase,336,443
Q13733,E1-E2_ATPase,171,362
P54707,E1-E2_ATPase,178,369
P16615,E1-E2_ATPase,121,329
Q01814,E1-E2_ATPase,187,305
Q01814,E1-E2_ATPase,373,477
P13637,E1-E2_ATPase,153,344
P20020,E1-E2_ATPase,189,308
P20020,E1-E2_ATPase,349,453
P20648,E1-E2_ATPase,174,365
Q9HD20,E1-E2_ATPase,295,511
Q16720,E1-E2_ATPase,190,307
Q16720,E1-E2_ATPase,341,451
O14983,E1-E2_ATPase,121,329
Q9NTI2,E1-E2_ATPase,148,386
P50993,E1-E2_ATPase,161,352
O43520,E1-E2_ATPase,172,413
Q9Y2Q0,E1-E2_ATPase,129,368
P05023,E1-E2_ATPase,163,354
P33778,Histone,2,102
Q7L7L0,Histone,2,91
P23527,Histone,3,102
Q99877,Histone,2,102
Q9BTM1,Histone,2,91
P04908,Histone,2,91
Q16778,Histone,2,102
Q96QV6,Histone,2,91
P20671,Histone,2,91
O75367,Histone,2,88
Q16777,Histone,2,91
Q8IUE6,Histone,2,91
Q99880,Histone,3,102
Q71UI9,Histone,4,94
P0C0S5,Histone,4,94
Q93077,Histone,2,91
Q07889,Histone,40,169
P49450,Histone,2,133
B4DEB1,Histone,1,95
P62807,Histone,2,102
Q6FI13,Histone,2,91
Q99879,Histone,3,102
Q16695,Histone,1,132
Q99878,Histone,2,91
O60814,Histone,2,102
P0C0S8,Histone,2,91
P58876,Histone,2,102
P16104,Histone,2,91
P84243,Histone,1,132
P68431,Histone,1,132
P08195,Alpha-amylase,239,325
P25311,MHC_I,26,201
Q8WWW0,C1_1,123,173
P17252,C1_1,102,154
P17252,C1_1,37,89
P05129,C1_1,36,88
P05129,C1_1,101,153
Q9Y6T7,C1_1,245,297
Q9Y6T7,C1_1,310,361
P15056,C1_1,235,282
Q05655,C1_1,231,283
Q05655,C1_1,159,211
Q9UPW8,C1_1,554,606
P52824,C1_1,184,237
P52824,C1_1,61,110
Q9Y5S2,C1_1,1026,1077
Q9BZL6,C1_1,139,191
Q9BZL6,C1_1,265,317
O94806,C1_1,155,206
O94806,C1_1,272,324
Q13574,C1_1,172,231
P52429,C1_1,60,109
P04049,C1_1,139,187
P05771,C1_1,102,154
P05771,C1_1,37,89
Q04759,C1_1,232,284
Q04759,C1_1,160,212
P10398,C1_1,99,147
Q6DT37,C1_1,879,929
Q15139,C1_1,271,323
Q15139,C1_1,147,198
O75912,C1_1,251,310
Q5VT25,C1_1,1013,1064
P41743,C1_1,141,193
Q02156,C1_1,243,295
Q02156,C1_1,170,223
Q9H0H5,C1_1,287,338
P49619,C1_1,272,324
P23743,C1_1,206,257
P23743,C1_1,270,322
P41252,tRNA-synt_1,17,639
P26640,tRNA-synt_1,308,939
O60563,Cyclin_N,10,149
Q8ND76,Cyclin_N,143,265
P78396,Cyclin_N,214,340
P14635,Cyclin_N,173,298
Q16589,Cyclin_N,20,154
P20248,Cyclin_N,181,307
O96020,Cyclin_N,112,239
Q96S94,Cyclin_N,55,192
Q9UK58,Cyclin_N,56,197
P41002,Cyclin_N,281,406
Q8NFZ4,COesterase,40,601
Q99437,ATP-synt_C,138,197
Q99437,ATP-synt_C,52,111
P26358,DNA_methylase,1139,1594
O14717,DNA_methylase,4,391
Q92752,Fibrinogen_C,1134,1343
P02679,Fibrinogen_C,175,415
P24821,Fibrinogen_C,1980,2189
P02675,Fibrinogen_C,237,487
P22105,Fibrinogen_C,4026,4235
P60510,Metallophos,47,242
P53041,Metallophos,235,431
O00743,Metallophos,46,241
P36873,Metallophos,57,252
P62140,Metallophos,56,251
O14829,Metallophos,165,407
P67775,Metallophos,50,245
Q6ZNF0,Metallophos,134,337
P16298,Metallophos,92,294
P21589,Metallophos,29,246
O14830,Metallophos,173,366
P62136,Metallophos,57,252
Q08209,Metallophos,83,285
P49959,Metallophos,13,249
P48454,Metallophos,79,281
P13686,Metallophos,26,244
Q15046,tRNA-synt_2,222,574
Q6PI48,tRNA-synt_2,166,608
P14868,tRNA-synt_2,175,496
Q9H1K4,Mito_carr,4,97
Q9H1K4,Mito_carr,217,305
Q9H1K4,Mito_carr,99,214
Q96AG3,Mito_carr,311,417
P05141,Mito_carr,4,103
P05141,Mito_carr,109,206
P05141,Mito_carr,206,298
O75746,Mito_carr,514,609
O75746,Mito_carr,324,421
O75746,Mito_carr,422,513
P12235,Mito_carr,4,103
P12235,Mito_carr,109,206
P12235,Mito_carr,204,298
Q9NZJ7,Mito_carr,191,282
P12236,Mito_carr,4,103
P12236,Mito_carr,109,206
P12236,Mito_carr,206,298
Q00325,Mito_carr,63,152
Q00325,Mito_carr,161,249
Q00325,Mito_carr,259,343
Q9H0C2,Mito_carr,16,115
Q9H0C2,Mito_carr,121,218
Q9H0C2,Mito_carr,218,311
P53007,Mito_carr,21,116
P53007,Mito_carr,216,308
P53007,Mito_carr,117,213
Q02978,Mito_carr,18,112
Q02978,Mito_carr,216,311
Q02978,Mito_carr,115,213
Q9H936,Mito_carr,4,98
Q9H936,Mito_carr,221,311
Q9H936,Mito_carr,99,216
Q9UJS0,Mito_carr,516,611
Q9UJS0,Mito_carr,325,423
Q9UJS0,Mito_carr,424,515
Q9Y6C9,Mito_carr,118,205
P00505,Aminotran_1_2,57,425
Q01851,Pou,263,337
P14859,Pou,283,354
Q12837,Pou,253,327
P49792,Pro_isomerase,3067,3223
Q9Y536,Pro_isomerase,7,163
P23284,Pro_isomerase,47,204
F5H284,Pro_isomerase,7,163
P62937,Pro_isomerase,7,163
Q9Y3C6,Pro_isomerase,13,163
O43447,Pro_isomerase,14,176
Q08752,Pro_isomerase,19,183
P30405,Pro_isomerase,49,205
Q13427,Pro_isomerase,11,176
P07205,PGK,9,406
P00558,PGK,9,406
Q9NV31,Ribosomal_S4,4,123
P46781,Ribosomal_S4,9,107
P62266,Ribosom_S12_S23,29,142
P61604,Cpn10,8,100
Q9GZV9,FGF,39,150
O15520,FGF,78,202
P09038,FGF,162,282
P17252,C2,171,277
Q6P1N0,C2,655,772
O95294,C2,5,107
O95294,C2,133,233
Q9HCH3,C2,177,286
Q9HCH3,C2,24,134
P05129,C2,171,277
O00443,C2,1572,1680
Q4AC94,C2,1636,1747
Q4AC94,C2,1197,1341
Q4AC94,C2,788,918
Q8TF44,C2,320,419
Q9BSJ8,C2,647,753
Q9BSJ8,C2,329,435
Q9BSJ8,C2,986,1095
Q9BSJ8,C2,478,578
Q9BSJ8,C2,798,897
P51178,C2,629,737
Q9H0E2,C2,53,154
Q8N3E9,C2,660,769
O00445,C2,254,361
O00445,C2,123,229
Q9P2P5,C2,185,300
O75747,C2,1341,1440
Q9BXF6,C2,19,148
Q96KN7,C2,799,908
O95741,C2,155,262
O95741,C2,22,129
Q9UPW8,C2,676,785
Q9UPW8,C2,1545,1655
Q9UPW8,C2,2,99
P21579,C2,157,263
P21579,C2,288,394
A0FGR9,C2,306,410
A0FGR9,C2,769,878
A0FGR9,C2,445,564
Q86YS7,C2,3,111
O43581,C2,150,257
O43581,C2,281,399
Q86UR5,C2,757,867
Q86UR5,C2,1551,1658
Q9Y6V0,C2,4707,4825
Q9Y6V0,C2,5024,5134
O00750,C2,1517,1626
Q15147,C2,701,803
Q9NZM3,C2,1569,1670
Q00722,C2,682,784
P47712,C2,18,123
P05771,C2,171,277
A0FGR8,C2,385,491
A0FGR8,C2,801,910
A0FGR8,C2,537,635
Q5VWQ8,C2,213,313
P19174,C2,1088,1193
O15484,C2,518,613
Q9Y2J0,C2,407,516
Q9Y2J0,C2,565,671
Q96PV0,C2,262,365
Q15811,C2,1596,1696
Q76N89,C2,206,319
Q02156,C2,6,119
Q9HAU4,C2,12,114
Q12979,C2,504,610
P11274,C2,911,1017
Q9UJF2,C2,169,269
Q15027,PH,266,360
O60229,PH,1471,1580
P50570,PH,520,624
Q9ULZ2,PH,26,121
Q13884,PH,323,433
Q07889,PH,428,546
P51813,PH,5,111
Q5T5U3,PH,932,1040
Q86SQ0,PH,1144,1245
O14827,PH,23,133
Q9HB21,PH,192,289
Q9HB21,PH,8,112
Q9NR80,PH,500,604
Q12979,PH,302,459
Q9Y243,PH,6,107
Q99418,PH,260,376
A5PKW4,PH,757,869
O95294,PH,566,672
Q9NRF2,PH,270,376
Q01082,PH,2198,2307
Q96BY6,PH,182,290
Q12756,PH,1576,1673
Q9UKG1,PH,278,375
O43739,PH,265,381
Q08881,PH,5,111
P25098,PH,559,652
Q13424,PH,294,401
P42680,PH,5,111
O14578,PH,1444,1563
Q14155,PH,478,578
Q9BZ29,PH,175,281
O94806,PH,417,532
Q9Y5P4,PH,24,117
Q9Y4F1,PH,933,1029
Q9Y4F1,PH,760,856
O95248,PH,1763,1866
Q86UU1,PH,1257,1369
O75962,PH,1480,1591
O75962,PH,2159,2271
Q99704,PH,4,119
O60333,PH,1702,1799
Q9UQ16,PH,526,630
Q9HAU0,PH,170,267
Q9UNA1,PH,266,366
Q15139,PH,423,541
Q9Y2H5,PH,60,158
Q05193,PH,520,624
Q86WG5,PH,1744,1847
Q8NEU8,PH,278,375
Q70E73,PH,397,505
Q9NQW6,PH,984,1107
Q14451,PH,230,338
Q12802,PH,2216,2333
Q9ULU8,PH,522,624
P15407,bZIP_1,103,166
P05412,bZIP_1,250,313
P15408,bZIP_1,122,183
P01100,bZIP_1,135,197
P18848,bZIP_1,276,339
P30038,Aldedh,74,547
P49419,Aldedh,59,522
O94788,Aldedh,46,509
O75891,Aldedh,430,898
P30837,Aldedh,45,508
P00352,Aldedh,29,492
P51648,Aldedh,2,424
P47895,Aldedh,40,503
P05091,Aldedh,45,508
P51649,Aldedh,69,530
Q8IZ83,Aldedh,48,488
Q8IZ83,Aldedh,538,774
P54886,Aldedh,353,659
Q02252,Aldedh,48,512
O00264,Cyt-b5,74,171
O15173,Cyt-b5,104,201
O95714,Cyt-b5,1211,1283
P00387,NAD_binding_1,177,285
Q9UHQ9,NAD_binding_1,181,289
Q6BCY4,NAD_binding_1,152,260
O14646,SNF2_N,484,765
P46100,SNF2_N,1563,1889
Q9HBD4,SNF2_N,757,1052
Q8TDI0,SNF2_N,703,999
P51531,SNF2_N,727,1022
O60264,SNF2_N,183,463
Q12873,SNF2_N,739,1035
P51532,SNF2_N,757,1052
Q9P2D1,SNF2_N,971,1258
Q14839,SNF2_N,728,1025
P28370,SNF2_N,186,466
Q14527,SNF2_N,243,722
P46782,Ribosomal_S7,51,204
Q9Y2R9,Ribosomal_S7,69,234
Q01543,Ets,282,361
Q15723,Ets,209,290
P11308,Ets,312,391
Q99607,Ets,210,291
P61081,UQ_con,33,168
P61088,UQ_con,7,144
P63279,UQ_con,8,152
I3L0A0,UQ_con,239,366
O43837,Iso_dh,50,376
P51553,Iso_dh,56,381
P50213,Iso_dh,33,358
P48735,Iso_dh,45,441
P62917,Ribosomal_L2,11,90
Q12931,HSP90,287,704
P08238,HSP90,191,712
P07900,HSP90,196,723
P27708,OTCace,2071,2221
Q9H4G4,CAP,14,133
P23396,Ribosomal_S3_C,105,188
H0YMD0,Annexin,109,174
H0YMD0,Annexin,37,102
H0YMD0,Annexin,193,227
P08133,Annexin,439,504
P08133,Annexin,367,432
P08133,Annexin,603,668
P08133,Annexin,255,320
P08133,Annexin,96,161
P08133,Annexin,179,245
P08133,Annexin,24,89
P08133,Annexin,524,593
P08758,Annexin,19,84
P08758,Annexin,250,315
P08758,Annexin,91,156
P08758,Annexin,174,240
P04083,Annexin,118,183
P04083,Annexin,277,342
P04083,Annexin,201,267
P04083,Annexin,46,111
P09525,Annexin,173,239
P09525,Annexin,249,314
P09525,Annexin,18,83
P09525,Annexin,90,155
P50995,Annexin,204,269
P50995,Annexin,435,500
P50995,Annexin,359,425
P50995,Annexin,276,341
P07355,Annexin,109,174
P07355,Annexin,269,334
P07355,Annexin,37,102
P07355,Annexin,193,259
P20073,Annexin,189,254
P20073,Annexin,261,326
P20073,Annexin,420,485
P20073,Annexin,344,410
Q9UJ72,Annexin,93,158
Q9UJ72,Annexin,251,316
Q9UJ72,Annexin,175,241
Q9UJ72,Annexin,21,86
O14594,Xlink,160,254
O14594,Xlink,261,356
Q96GW7,Xlink,157,251
Q96GW7,Xlink,258,353
P10915,Xlink,159,253
P10915,Xlink,260,350
P13611,Xlink,150,244
P13611,Xlink,251,346
Q9GZV7,Xlink,148,241
Q9GZV7,Xlink,249,337
P00918,Carb_anhydrase,11,259
P22748,Carb_anhydrase,37,285
